time,producer-service-1_throughput,total_throughput,producer-service-1_latency,average_latency
2021-05-05T19:11:30.000Z,48156,48156,227.68016446548717,227.68016446548717
2021-05-05T19:11:31.000Z,49426,49426,222.39713915752841,222.39713915752841
2021-05-05T19:11:32.000Z,47911,47911,231.05785727703451,231.05785727703451
2021-05-05T19:11:33.000Z,49261,49261,222.6286514687075,222.6286514687075
2021-05-05T19:11:34.000Z,48700,48700,225.48683778234087,225.48683778234087
2021-05-05T19:11:35.000Z,46675,46675,236.18121049812532,236.18121049812532
2021-05-05T19:11:36.000Z,47205,47205,241.68564770681073,241.68564770681073
2021-05-05T19:11:37.000Z,49335,49335,220.12773892773893,220.12773892773893
2021-05-05T19:11:38.000Z,52861,52861,207.6697754488186,207.6697754488186
2021-05-05T19:11:39.000Z,48877,48877,226.33271272786791,226.33271272786791
2021-05-05T19:11:40.000Z,47901,47901,236.04490511680342,236.04490511680342
2021-05-05T19:11:41.000Z,49861,49861,225.89492789956077,225.89492789956077
2021-05-05T19:11:42.000Z,45075,45075,241.51352190793122,241.51352190793122
2021-05-05T19:11:43.000Z,45057,45057,257.1723816499101,257.1723816499101
2021-05-05T19:11:44.000Z,51706,51706,215.1374308590879,215.1374308590879
2021-05-05T19:11:45.000Z,51880,51880,206.9537201233616,206.9537201233616
2021-05-05T19:11:46.000Z,48166,48166,231.03176514553834,231.03176514553834
2021-05-05T19:11:47.000Z,50360,50360,227.42595313741063,227.42595313741063
2021-05-05T19:11:48.000Z,47191,47191,231.3582886567354,231.3582886567354
2021-05-05T19:11:49.000Z,46507,46507,244.23652353409165,244.23652353409165
2021-05-05T19:11:50.000Z,50545,50545,220.32851914135918,220.32851914135918
2021-05-05T19:11:51.000Z,52681,52681,205.09958049391622,205.09958049391622
2021-05-05T19:11:52.000Z,51883,51883,213.48449395755836,213.48449395755836
2021-05-05T19:11:53.000Z,50108,50108,227.22351720284186,227.22351720284186
2021-05-05T19:11:54.000Z,52002,52002,205.09726548978887,205.09726548978887
2021-05-05T19:11:55.000Z,51699,51699,207.1251088028782,207.1251088028782
2021-05-05T19:11:56.000Z,52698,52698,209.21480891115414,209.21480891115414
2021-05-05T19:11:57.000Z,47653,47653,235.09967892892368,235.09967892892368
2021-05-05T19:11:58.000Z,49377,49377,223.80742045891813,223.80742045891813
2021-05-05T19:11:59.000Z,50932,50932,210.89529176156444,210.89529176156444
2021-05-05T19:12:00.000Z,53704,53704,202.82632578578878,202.82632578578878
2021-05-05T19:12:01.000Z,51021,51021,211.3542854902883,211.3542854902883
2021-05-05T19:12:02.000Z,49751,49751,221.8950573857812,221.8950573857812
2021-05-05T19:12:03.000Z,51365,51365,213.88100846880172,213.88100846880172
2021-05-05T19:12:04.000Z,49577,49577,224.277063961111,224.277063961111
2021-05-05T19:12:05.000Z,46626,46626,236.97896023677777,236.97896023677777
2021-05-05T19:12:06.000Z,47786,47786,233.7169463859708,233.7169463859708
2021-05-05T19:12:07.000Z,50870,50870,219.6221545114999,219.6221545114999
2021-05-05T19:12:08.000Z,49158,49158,228.55101916269987,228.55101916269987
2021-05-05T19:12:09.000Z,51696,51696,214.87412952646238,214.87412952646238
2021-05-05T19:12:10.000Z,49042,49042,223.89498796949553,223.89498796949553
2021-05-05T19:12:11.000Z,50132,50132,208.20457990904012,208.20457990904012
2021-05-05T19:12:12.000Z,48178,48178,232.50680808667857,232.50680808667857
2021-05-05T19:12:13.000Z,47526,47526,220.7826032066658,220.7826032066658
2021-05-05T19:12:14.000Z,49417,49417,225.1354189853694,225.1354189853694
2021-05-05T19:12:15.000Z,44923,44923,243.41595619170582,243.41595619170582
2021-05-05T19:12:16.000Z,46134,46134,255.9431655611913,255.9431655611913
2021-05-05T19:12:17.000Z,48557,48557,226.6561360874848,226.6561360874848
2021-05-05T19:12:18.000Z,47699,47699,234.92714731965032,234.92714731965032
2021-05-05T19:12:19.000Z,48557,48557,229.10486644562062,229.10486644562062
2021-05-05T19:12:20.000Z,49118,49118,231.60629504458652,231.60629504458652
2021-05-05T19:12:21.000Z,52581,52581,217.8659591867785,217.8659591867785
2021-05-05T19:12:22.000Z,49602,49602,219.5777388008548,219.5777388008548
2021-05-05T19:12:23.000Z,47711,47711,232.63729538261617,232.63729538261617
2021-05-05T19:12:24.000Z,47964,47964,233.89456675840214,233.89456675840214
2021-05-05T19:12:25.000Z,47401,47401,233.81236682770407,233.81236682770407
2021-05-05T19:12:26.000Z,43884,43884,257.6011758271807,257.6011758271807
2021-05-05T19:12:27.000Z,46964,46964,243.16099565624734,243.16099565624734
2021-05-05T19:12:28.000Z,46111,46111,238.65045216976426,238.65045216976426
2021-05-05T19:12:29.000Z,44315,44315,254.45512806047614,254.45512806047614
2021-05-05T19:12:30.000Z,44683,44683,250.31235592954815,250.31235592954815
2021-05-05T19:12:31.000Z,43932,43932,258.54142766093054,258.54142766093054
2021-05-05T19:12:32.000Z,46052,46052,249.79403717536698,249.79403717536698
2021-05-05T19:12:33.000Z,47474,47474,235.9341534313519,235.9341534313519
2021-05-05T19:12:34.000Z,44395,44395,252.29323121973195,252.29323121973195
2021-05-05T19:12:35.000Z,47594,47594,239.44362734798503,239.44362734798503
2021-05-05T19:12:36.000Z,48244,48244,235.23845452284223,235.23845452284223
2021-05-05T19:12:37.000Z,43752,43752,249.85191534101298,249.85191534101298
2021-05-05T19:12:38.000Z,47705,47705,236.2887747615554,236.2887747615554
2021-05-05T19:12:39.000Z,44010,44010,251.76541695069304,251.76541695069304
2021-05-05T19:12:40.000Z,45662,45662,250.58057027725462,250.58057027725462
2021-05-05T19:12:41.000Z,47459,47459,233.58469415706188,233.58469415706188
2021-05-05T19:12:42.000Z,45686,45686,244.42231755898962,244.42231755898962
2021-05-05T19:12:43.000Z,41941,41941,272.45382799647126,272.45382799647126
2021-05-05T19:12:44.000Z,43937,43937,256.2556387554908,256.2556387554908
2021-05-05T19:12:45.000Z,47017,47017,238.8921879320246,238.8921879320246
2021-05-05T19:12:46.000Z,49768,49768,226.49282671596205,226.49282671596205
2021-05-05T19:12:47.000Z,52136,52136,204.70202930796378,204.70202930796378
2021-05-05T19:12:48.000Z,52983,52983,207.09635165996642,207.09635165996642
2021-05-05T19:12:49.000Z,48959,48959,223.04424109969565,223.04424109969565
2021-05-05T19:12:50.000Z,48168,48168,230.0099236007308,230.0099236007308
2021-05-05T19:12:51.000Z,50853,50853,216.49348121054805,216.49348121054805
2021-05-05T19:12:52.000Z,46708,46708,235.34856983814336,235.34856983814336
2021-05-05T19:12:53.000Z,48633,48633,231.15364053214896,231.15364053214896
2021-05-05T19:12:54.000Z,48440,48440,230.13903798513624,230.13903798513624
2021-05-05T19:12:55.000Z,46367,46367,240.85330083895875,240.85330083895875
2021-05-05T19:12:56.000Z,50030,50030,221.97751349190486,221.97751349190486
2021-05-05T19:12:57.000Z,51020,51020,219.33676989415915,219.33676989415915
2021-05-05T19:12:58.000Z,48695,48695,216.31843105041585,216.31843105041585
2021-05-05T19:12:59.000Z,48951,48951,232.61994647708934,232.61994647708934
2021-05-05T19:13:00.000Z,50642,50642,212.71146479206982,212.71146479206982
2021-05-05T19:13:01.000Z,50218,50218,221.59446811900116,221.59446811900116
2021-05-05T19:13:02.000Z,44236,44236,247.17458630979294,247.17458630979294
2021-05-05T19:13:03.000Z,47348,47348,240.91549801469966,240.91549801469966
2021-05-05T19:13:04.000Z,47112,47112,241.80264051621668,241.80264051621668
2021-05-05T19:13:05.000Z,45646,45646,239.43342242474696,239.43342242474696
2021-05-05T19:13:06.000Z,49300,49300,227.2523326572008,227.2523326572008
2021-05-05T19:13:07.000Z,45174,45174,242.57958117501218,242.57958117501218
2021-05-05T19:13:08.000Z,47122,47122,248.25699248758542,248.25699248758542
2021-05-05T19:13:09.000Z,46201,46201,239.8356096188394,239.8356096188394
2021-05-05T19:13:10.000Z,47890,47890,228.74245145124243,228.74245145124243
2021-05-05T19:13:11.000Z,50369,50369,228.01635926859774,228.01635926859774
2021-05-05T19:13:12.000Z,48834,48834,229.1436499160421,229.1436499160421
2021-05-05T19:13:13.000Z,45536,45536,243.71675158116656,243.71675158116656
2021-05-05T19:13:14.000Z,45001,45001,251.9127574942779,251.9127574942779
2021-05-05T19:13:15.000Z,49888,49888,222.4671664528544,222.4671664528544
2021-05-05T19:13:16.000Z,47490,47490,231.12229943145925,231.12229943145925
2021-05-05T19:13:17.000Z,51709,51709,218.95544295963953,218.95544295963953
2021-05-05T19:13:18.000Z,50452,50452,213.81009672560057,213.81009672560057
2021-05-05T19:13:19.000Z,48996,48996,222.14868560698832,222.14868560698832
2021-05-05T19:13:20.000Z,50246,50246,222.67828284838595,222.67828284838595
2021-05-05T19:13:21.000Z,50701,50701,213.8503185341512,213.8503185341512
2021-05-05T19:13:22.000Z,48883,48883,224.27191457152793,224.27191457152793
2021-05-05T19:13:23.000Z,51738,51738,220.9784877652789,220.9784877652789
2021-05-05T19:13:24.000Z,48158,48158,227.72914157564682,227.72914157564682
2021-05-05T19:13:25.000Z,45713,45713,239.77271235753506,239.77271235753506
2021-05-05T19:13:26.000Z,51092,51092,221.8727980897205,221.8727980897205
2021-05-05T19:13:27.000Z,45339,45339,248.875603784821,248.875603784821
2021-05-05T19:13:28.000Z,46542,46542,239.1442568003094,239.1442568003094
2021-05-05T19:13:29.000Z,44917,44917,253.07406995124342,253.07406995124342
2021-05-05T19:13:30.000Z,45649,45649,242.03244320795636,242.03244320795636
2021-05-05T19:13:31.000Z,47272,47272,242.8011719411068,242.8011719411068
2021-05-05T19:13:32.000Z,46305,46305,231.08258287441961,231.08258287441961
2021-05-05T19:13:33.000Z,47872,47872,235.4431191510695,235.4431191510695
2021-05-05T19:13:34.000Z,50006,50006,216.8577570691517,216.8577570691517
2021-05-05T19:13:35.000Z,46390,46390,235.90137960767407,235.90137960767407
2021-05-05T19:13:36.000Z,45663,45663,243.1854674462913,243.1854674462913
2021-05-05T19:13:37.000Z,47884,47884,232.1990852894495,232.1990852894495
2021-05-05T19:13:38.000Z,49148,49148,232.61685114348498,232.61685114348498
2021-05-05T19:13:39.000Z,44879,44879,248.93660732191003,248.93660732191003
2021-05-05T19:13:40.000Z,48290,48290,232.32050113895215,232.32050113895215
2021-05-05T19:13:41.000Z,45305,45305,232.96726630614722,232.96726630614722
2021-05-05T19:13:42.000Z,47471,47471,238.83731120052244,238.83731120052244
2021-05-05T19:13:43.000Z,50525,50525,224.04700643245917,224.04700643245917
2021-05-05T19:13:44.000Z,45313,45313,246.74726899565246,246.74726899565246
2021-05-05T19:13:45.000Z,48848,48848,229.1909187684245,229.1909187684245
2021-05-05T19:13:46.000Z,45916,45916,234.67159595783605,234.67159595783605
2021-05-05T19:13:47.000Z,48200,48200,241.9618257261411,241.9618257261411
2021-05-05T19:13:48.000Z,49503,49503,230.5072015837424,230.5072015837424
2021-05-05T19:13:49.000Z,45598,45598,235.99850870652222,235.99850870652222
2021-05-05T19:13:50.000Z,46194,46194,241.15960947309173,241.15960947309173
2021-05-05T19:13:51.000Z,50128,50128,221.49579077561444,221.49579077561444
2021-05-05T19:13:52.000Z,45367,45367,245.7026472986973,245.7026472986973
2021-05-05T19:13:53.000Z,45864,45864,247.2072213500785,247.2072213500785
2021-05-05T19:13:54.000Z,45475,45475,240.98229796591534,240.98229796591534
2021-05-05T19:13:55.000Z,42909,42909,260.0476123890093,260.0476123890093
2021-05-05T19:13:56.000Z,44903,44903,252.16306260160792,252.16306260160792
2021-05-05T19:13:57.000Z,47061,47061,243.70954718344277,243.70954718344277
2021-05-05T19:13:58.000Z,44669,44669,241.468647160223,241.468647160223
2021-05-05T19:13:59.000Z,44779,44779,249.92427253846668,249.92427253846668
2021-05-05T19:14:00.000Z,47982,47982,236.32287107665374,236.32287107665374
2021-05-05T19:14:01.000Z,47348,47348,231.65358621272281,231.65358621272281
2021-05-05T19:14:02.000Z,49980,49980,231.69749899959984,231.69749899959984
2021-05-05T19:14:03.000Z,48718,48718,219.3392996428425,219.3392996428425
2021-05-05T19:14:04.000Z,48175,48175,234.11520498183705,234.11520498183705
2021-05-05T19:14:05.000Z,50832,50832,212.95719231979857,212.95719231979857
2021-05-05T19:14:06.000Z,51794,51794,213.86575665134959,213.86575665134959
2021-05-05T19:14:07.000Z,50911,50911,215.91903517903793,215.91903517903793
2021-05-05T19:14:08.000Z,48463,48463,224.9812434228174,224.9812434228174
2021-05-05T19:14:09.000Z,45138,45138,252.65691878240065,252.65691878240065
2021-05-05T19:14:10.000Z,48054,48054,230.95469679943398,230.95469679943398
2021-05-05T19:14:11.000Z,48090,48090,228.88103555832814,228.88103555832814
2021-05-05T19:14:12.000Z,47610,47610,236.21417769376183,236.21417769376183
2021-05-05T19:14:13.000Z,46023,46023,238.55354931230036,238.55354931230036
2021-05-05T19:14:14.000Z,44613,44613,247.76195279402864,247.76195279402864
2021-05-05T19:14:15.000Z,44868,44868,246.37706160292413,246.37706160292413
2021-05-05T19:14:16.000Z,46434,46434,242.1927251582892,242.1927251582892
2021-05-05T19:14:17.000Z,44348,44348,257.9045052764499,257.9045052764499
2021-05-05T19:14:18.000Z,50969,50969,223.52839961545254,223.52839961545254
2021-05-05T19:14:19.000Z,49836,49836,223.52452042700057,223.52452042700057
2021-05-05T19:14:20.000Z,48656,48656,213.67298997040447,213.67298997040447
2021-05-05T19:14:21.000Z,50694,50694,220.27825778198604,220.27825778198604
2021-05-05T19:14:22.000Z,47623,47623,232.7144447010898,232.7144447010898
2021-05-05T19:14:23.000Z,54363,54363,205.23797435755938,205.23797435755938
2021-05-05T19:14:24.000Z,48660,48660,226.0221948212084,226.0221948212084
2021-05-05T19:14:25.000Z,50848,50848,216.80844870988042,216.80844870988042
2021-05-05T19:14:26.000Z,52607,52607,191.2039272340183,191.2039272340183
2021-05-05T19:14:27.000Z,51206,51206,217.46160606178964,217.46160606178964
2021-05-05T19:14:28.000Z,50838,50838,208.51262834887288,208.51262834887288
2021-05-05T19:14:29.000Z,51686,51686,217.6320280153233,217.6320280153233
2021-05-05T19:14:30.000Z,49144,49144,230.60542487384015,230.60542487384015
2021-05-05T19:14:31.000Z,50332,50332,225.83479694826352,225.83479694826352
2021-05-05T19:14:32.000Z,48173,48173,221.48012372075644,221.48012372075644
2021-05-05T19:14:33.000Z,50046,50046,225.97600207808816,225.97600207808816
2021-05-05T19:14:34.000Z,50855,50855,224.3029790581064,224.3029790581064
2021-05-05T19:14:35.000Z,50180,50180,223.86070147469113,223.86070147469113
2021-05-05T19:14:36.000Z,49074,49074,228.83867220931654,228.83867220931654
2021-05-05T19:14:37.000Z,49642,49642,227.41531364570324,227.41531364570324
2021-05-05T19:14:38.000Z,46592,46592,234.8889938186813,234.8889938186813
2021-05-05T19:14:39.000Z,51033,51033,222.4689906531068,222.4689906531068
2021-05-05T19:14:40.000Z,47602,47602,221.33599428595437,221.33599428595437
2021-05-05T19:14:41.000Z,48531,48531,234.57952648822402,234.57952648822402
2021-05-05T19:14:42.000Z,50781,50781,209.41090171520844,209.41090171520844
2021-05-05T19:14:43.000Z,44148,44148,250.36248527679624,250.36248527679624
2021-05-05T19:14:44.000Z,46630,46630,250.37295732361142,250.37295732361142
2021-05-05T19:14:45.000Z,47974,47974,230.22737316046192,230.22737316046192
2021-05-05T19:14:46.000Z,51151,51151,214.59259838517332,214.59259838517332
2021-05-05T19:14:47.000Z,50248,50248,222.69891338958766,222.69891338958766
2021-05-05T19:14:48.000Z,52243,52243,212.05579694887354,212.05579694887354
2021-05-05T19:14:49.000Z,48178,48178,221.51523516957948,221.51523516957948
2021-05-05T19:14:50.000Z,47834,47834,226.7958565037421,226.7958565037421
2021-05-05T19:14:51.000Z,52773,52773,215.21516684668296,215.21516684668296
2021-05-05T19:14:52.000Z,50016,50016,221.52893074216252,221.52893074216252
2021-05-05T19:14:53.000Z,46324,46324,237.864800103618,237.864800103618
2021-05-05T19:14:54.000Z,49700,49700,229.4598189134809,229.4598189134809
2021-05-05T19:14:55.000Z,45444,45444,247.66160549247425,247.66160549247425
2021-05-05T19:14:56.000Z,45274,45274,256.0392719883377,256.0392719883377
2021-05-05T19:14:57.000Z,44871,44871,245.9270129928016,245.9270129928016
2021-05-05T19:14:58.000Z,48376,48376,227.25225318339673,227.25225318339673
2021-05-05T19:14:59.000Z,48382,48382,233.38721011946592,233.38721011946592
2021-05-05T19:15:00.000Z,47239,47239,236.98751031986282,236.98751031986282
2021-05-05T19:15:01.000Z,50144,50144,226.89394543714104,226.89394543714104
2021-05-05T19:15:02.000Z,49745,49745,219.38830033169162,219.38830033169162
2021-05-05T19:15:03.000Z,48516,48516,235.43072388490395,235.43072388490395
2021-05-05T19:15:04.000Z,50453,50453,222.8678770340713,222.8678770340713
2021-05-05T19:15:05.000Z,44935,44935,241.72593746522756,241.72593746522756
2021-05-05T19:15:06.000Z,49600,49600,223.33201612903227,223.33201612903227
2021-05-05T19:15:07.000Z,48386,48386,227.666721779027,227.666721779027
2021-05-05T19:15:08.000Z,48157,48157,228.10567518740785,228.10567518740785
2021-05-05T19:15:09.000Z,46190,46190,247.57059969690408,247.57059969690408
2021-05-05T19:15:10.000Z,45440,45440,237.1568221830986,237.1568221830986
2021-05-05T19:15:11.000Z,50274,50274,227.65727811592473,227.65727811592473
2021-05-05T19:15:12.000Z,50600,50600,210.4647628458498,210.4647628458498
2021-05-05T19:15:13.000Z,45303,45303,242.2630289384809,242.2630289384809
2021-05-05T19:15:14.000Z,48222,48222,235.45730164655137,235.45730164655137
2021-05-05T19:15:15.000Z,47159,47159,241.45191797960092,241.45191797960092
2021-05-05T19:15:16.000Z,45100,45100,243.9339024390244,243.9339024390244
2021-05-05T19:15:17.000Z,45596,45596,242.16964207386613,242.16964207386613
2021-05-05T19:15:18.000Z,49108,49108,233.14635090005703,233.14635090005703
2021-05-05T19:15:19.000Z,46008,46008,242.8547209181012,242.8547209181012
2021-05-05T19:15:20.000Z,47069,47069,239.98944103337652,239.98944103337652
2021-05-05T19:15:21.000Z,50280,50280,223.22921638822592,223.22921638822592
2021-05-05T19:15:22.000Z,50279,50279,215.11302929652538,215.11302929652538
2021-05-05T19:15:23.000Z,49184,49184,224.43331164606377,224.43331164606377
2021-05-05T19:15:24.000Z,50028,50028,218.45968257775647,218.45968257775647
2021-05-05T19:15:25.000Z,51256,51256,212.10506087092242,212.10506087092242
2021-05-05T19:15:26.000Z,45944,45944,246.9514408845551,246.9514408845551
2021-05-05T19:15:27.000Z,52354,52354,209.50326622607633,209.50326622607633
2021-05-05T19:15:28.000Z,48359,48359,222.31204119191878,222.31204119191878
2021-05-05T19:15:29.000Z,48004,48004,233.67415215398717,233.67415215398717
2021-05-05T19:15:30.000Z,49483,49483,231.99739304407575,231.99739304407575
2021-05-05T19:15:31.000Z,51489,51489,212.02196585678493,212.02196585678493
2021-05-05T19:15:32.000Z,49038,49038,222.03383090664383,222.03383090664383
2021-05-05T19:15:33.000Z,50752,50752,219.50506383984867,219.50506383984867
2021-05-05T19:15:34.000Z,49156,49156,224.86734071120514,224.86734071120514
2021-05-05T19:15:35.000Z,48610,48610,229.16628265788933,229.16628265788933
2021-05-05T19:15:36.000Z,50321,50321,222.5591303829415,222.5591303829415
2021-05-05T19:15:37.000Z,47588,47588,230.57262335042446,230.57262335042446
2021-05-05T19:15:38.000Z,50741,50741,220.34788435387557,220.34788435387557
2021-05-05T19:15:39.000Z,49154,49154,213.63848313463808,213.63848313463808
2021-05-05T19:15:40.000Z,46737,46737,246.75372830947643,246.75372830947643
2021-05-05T19:15:41.000Z,47208,47208,227.08875614302661,227.08875614302661
2021-05-05T19:15:42.000Z,46072,46072,244.83829657926722,244.83829657926722
2021-05-05T19:15:43.000Z,49339,49339,230.77812683678226,230.77812683678226
2021-05-05T19:15:44.000Z,50526,50526,225.57932549578436,225.57932549578436
2021-05-05T19:15:45.000Z,54633,54633,197.98006699247708,197.98006699247708
2021-05-05T19:15:46.000Z,47749,47749,227.54562399212548,227.54562399212548
2021-05-05T19:15:47.000Z,48128,48128,231.60744265292553,231.60744265292553
2021-05-05T19:15:48.000Z,49461,49461,230.22039586745112,230.22039586745112
2021-05-05T19:15:49.000Z,51371,51371,214.03420217632515,214.03420217632515
2021-05-05T19:15:50.000Z,50186,50186,219.00388554576975,219.00388554576975
2021-05-05T19:15:51.000Z,48884,48884,229.99312658538582,229.99312658538582
2021-05-05T19:15:52.000Z,48872,48872,227.9535316745785,227.9535316745785
2021-05-05T19:15:53.000Z,51210,51210,216.79326303456355,216.79326303456355
2021-05-05T19:15:54.000Z,51100,51100,217.15745596868885,217.15745596868885
2021-05-05T19:15:55.000Z,48103,48103,231.28981560401638,231.28981560401638
2021-05-05T19:15:56.000Z,48387,48387,237.44032488064977,237.44032488064977
2021-05-05T19:15:57.000Z,42375,42375,258.7414749262537,258.7414749262537
2021-05-05T19:15:58.000Z,46446,46446,244.59169788571674,244.59169788571674
2021-05-05T19:15:59.000Z,47590,47590,234.9079008194999,234.9079008194999
2021-05-05T19:16:00.000Z,49259,49259,231.68300209098845,231.68300209098845
2021-05-05T19:16:01.000Z,48758,48758,227.0352967718118,227.0352967718118
2021-05-05T19:16:02.000Z,45891,45891,250.65629426249154,250.65629426249154
2021-05-05T19:16:03.000Z,45507,45507,242.61614696640078,242.61614696640078
2021-05-05T19:16:04.000Z,48026,48026,239.37485945113065,239.37485945113065
2021-05-05T19:16:05.000Z,48988,48988,228.08785825100026,228.08785825100026
2021-05-05T19:16:06.000Z,46963,46963,231.1419841151545,231.1419841151545
2021-05-05T19:16:07.000Z,45561,45561,249.3719848115713,249.3719848115713
2021-05-05T19:16:08.000Z,46957,46957,240.32704389121963,240.32704389121963
2021-05-05T19:16:09.000Z,46904,46904,240.25861333788163,240.25861333788163
2021-05-05T19:16:10.000Z,44261,44261,250.0007003908633,250.0007003908633
2021-05-05T19:16:11.000Z,44527,44527,250.88714712421677,250.88714712421677
2021-05-05T19:16:12.000Z,49360,49360,227.9950364667747,227.9950364667747
2021-05-05T19:16:13.000Z,47989,47989,229.03138219175227,229.03138219175227
2021-05-05T19:16:14.000Z,53062,53062,211.73900342994986,211.73900342994986
2021-05-05T19:16:15.000Z,49154,49154,210.66609024697888,210.66609024697888
2021-05-05T19:16:16.000Z,50728,50728,223.16346002207854,223.16346002207854
2021-05-05T19:16:17.000Z,48150,48150,232.33667705088266,232.33667705088266
2021-05-05T19:16:18.000Z,49963,49963,221.03734763725157,221.03734763725157
2021-05-05T19:16:19.000Z,50601,50601,223.38339163257643,223.38339163257643
2021-05-05T19:16:20.000Z,48368,48368,227.48898031756534,227.48898031756534
2021-05-05T19:16:21.000Z,49432,49432,227.4668231105357,227.4668231105357
2021-05-05T19:16:22.000Z,50268,50268,219.85997055781013,219.85997055781013
2021-05-05T19:16:23.000Z,49227,49227,228.45422227639304,228.45422227639304
2021-05-05T19:16:24.000Z,48606,48606,228.73036250668642,228.73036250668642
2021-05-05T19:16:25.000Z,51067,51067,218.33886854524448,218.33886854524448
2021-05-05T19:16:26.000Z,48617,48617,224.03823765349568,224.03823765349568
2021-05-05T19:16:27.000Z,52281,52281,205.64463189303953,205.64463189303953
2021-05-05T19:16:28.000Z,50469,50469,220.91222334502368,220.91222334502368
2021-05-05T19:16:29.000Z,50132,50132,207.8788199154233,207.8788199154233
2021-05-05T19:16:30.000Z,50900,50900,212.96575638506877,212.96575638506877
2021-05-05T19:16:31.000Z,50778,50778,220.80426562684627,220.80426562684627
2021-05-05T19:16:32.000Z,49046,49046,221.35949924560617,221.35949924560617
2021-05-05T19:16:33.000Z,49261,49261,224.35222589878404,224.35222589878404
2021-05-05T19:16:34.000Z,51894,51894,208.88470728793308,208.88470728793308
2021-05-05T19:16:35.000Z,50984,50984,211.76520084732465,211.76520084732465
2021-05-05T19:16:36.000Z,51221,51221,222.13207473497198,222.13207473497198
2021-05-05T19:16:37.000Z,48035,48035,236.04111585302383,236.04111585302383
2021-05-05T19:16:38.000Z,49047,49047,226.05833180418782,226.05833180418782
2021-05-05T19:16:39.000Z,47931,47931,228.65177025307213,228.65177025307213
2021-05-05T19:16:40.000Z,49281,49281,226.82626164241796,226.82626164241796
2021-05-05T19:16:41.000Z,48822,48822,224.42011797959935,224.42011797959935
2021-05-05T19:16:42.000Z,45770,45770,247.91734760760323,247.91734760760323
2021-05-05T19:16:43.000Z,46002,46002,243.54832398591367,243.54832398591367
2021-05-05T19:16:44.000Z,46975,46975,234.69532730175627,234.69532730175627
2021-05-05T19:16:45.000Z,47828,47828,238.62304507819687,238.62304507819687
2021-05-05T19:16:46.000Z,45962,45962,247.49754144728254,247.49754144728254
2021-05-05T19:16:47.000Z,47238,47238,236.41022058512215,236.41022058512215
2021-05-05T19:16:48.000Z,47152,47152,232.9477434679335,232.9477434679335
2021-05-05T19:16:49.000Z,46563,46563,243.75405364774608,243.75405364774608
2021-05-05T19:16:50.000Z,47329,47329,230.60096346848655,230.60096346848655
2021-05-05T19:16:51.000Z,50555,50555,224.81121550786273,224.81121550786273
2021-05-05T19:16:52.000Z,52588,52588,213.26477523389366,213.26477523389366
2021-05-05T19:16:53.000Z,51679,51679,216.1179976392732,216.1179976392732
2021-05-05T19:16:54.000Z,50982,50982,214.3471813581264,214.3471813581264
2021-05-05T19:16:55.000Z,48254,48254,228.98963816471172,228.98963816471172
2021-05-05T19:16:56.000Z,51446,51446,203.0453290829219,203.0453290829219
2021-05-05T19:16:57.000Z,51644,51644,220.58953605452714,220.58953605452714
2021-05-05T19:16:58.000Z,52303,52303,204.32525858937345,204.32525858937345
2021-05-05T19:16:59.000Z,53047,53047,198.74113521971083,198.74113521971083
2021-05-05T19:17:00.000Z,51092,51092,221.4954983167619,221.4954983167619
2021-05-05T19:17:01.000Z,52287,52287,209.153326830761,209.153326830761
2021-05-05T19:17:02.000Z,54325,54325,198.05647491946618,198.05647491946618
2021-05-05T19:17:03.000Z,52805,52805,193.94900104156804,193.94900104156804
2021-05-05T19:17:04.000Z,51874,51874,211.66638393029262,211.66638393029262
2021-05-05T19:17:05.000Z,50334,50334,216.64614375968532,216.64614375968532
2021-05-05T19:17:06.000Z,52207,52207,217.566341678319,217.566341678319
2021-05-05T19:17:07.000Z,51719,51719,213.33237301571955,213.33237301571955
2021-05-05T19:17:08.000Z,49549,49549,229.29185250963693,229.29185250963693
2021-05-05T19:17:09.000Z,52267,52267,211.10136414946334,211.10136414946334
2021-05-05T19:17:10.000Z,51769,51769,206.66184396067143,206.66184396067143
2021-05-05T19:17:11.000Z,52000,52000,212.709,212.709
2021-05-05T19:17:12.000Z,47917,47917,229.0091825448171,229.0091825448171
2021-05-05T19:17:13.000Z,50051,50051,225.0115082615732,225.0115082615732
2021-05-05T19:17:14.000Z,51332,51332,214.25925348710356,214.25925348710356
2021-05-05T19:17:15.000Z,47052,47052,239.39707132534218,239.39707132534218
2021-05-05T19:17:16.000Z,46636,46636,228.25499614032077,228.25499614032077
2021-05-05T19:17:17.000Z,48684,48684,238.96263659518527,238.96263659518527
2021-05-05T19:17:18.000Z,50638,50638,221.13156127809154,221.13156127809154
2021-05-05T19:17:19.000Z,49847,49847,221.80704957168936,221.80704957168936
2021-05-05T19:17:20.000Z,51057,51057,217.09816479620815,217.09816479620815
2021-05-05T19:17:21.000Z,50088,50088,216.1772280785817,216.1772280785817
2021-05-05T19:17:22.000Z,47515,47515,233.0414605913922,233.0414605913922
2021-05-05T19:17:23.000Z,50806,50806,219.05044679762233,219.05044679762233
2021-05-05T19:17:24.000Z,50443,50443,211.07212100787027,211.07212100787027
2021-05-05T19:17:25.000Z,48341,48341,234.58683105438448,234.58683105438448
2021-05-05T19:17:26.000Z,47976,47976,227.19030348507587,227.19030348507587
2021-05-05T19:17:27.000Z,50830,50830,221.51926027936258,221.51926027936258
