time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,average_latency
2021-05-05T21:18:29.000Z,11938,7478,10331,10108,7575,8893,8722,11116,76161,1077.3265203551684,1549.4324685744853,1561.406156228826,1874.6665017807677,2782.843168316832,1084.303047340605,1396.322632423756,1355.1000359841669,1585.175066375576
2021-05-05T21:18:30.000Z,12754,9461,9518,7021,7457,7358,5147,9084,67800,861.0027442371021,1524.583553535567,1274.7480563143517,2137.0309072781656,3071.765455276921,1300.646371296548,1764.196425102001,1396.698370761779,1666.3339854753044
2021-05-05T21:18:31.000Z,10563,8968,7963,10873,8925,7824,7896,7821,70833,920.2798447410773,1346.299286351472,1591.9354514630165,2311.7537938011587,2810.5442016806724,1458.506646216769,2157.632218844985,1791.9993606955632,1798.618850474339
2021-05-05T21:18:32.000Z,12399,9329,8312,9958,10328,10335,7867,9035,77563,821.8944269699169,1462.203022832029,1667.3973772858517,2020.993874271942,2610.374128582494,1242.7042089985487,1851.3435871361382,1939.5121195351412,1702.0528432015076
2021-05-05T21:18:33.000Z,11177,10235,12052,7033,9765,8400,7607,10485,76754,1040.2869285139125,1341.3939423546653,1376.0628941254563,2056.2613393999713,2419.7223758320533,1041.7628571428572,1811.8058367293283,1591.379399141631,1584.8344466549845
2021-05-05T21:18:34.000Z,11198,10525,7363,7652,8180.999999999999,10931,10393,8851,75094,933.2353991784247,1301.8625178147267,1263.0529675404048,2352.791688447465,2302.0435154626575,1196.4052694172537,1439.7059559318773,1561.8974127217264,1543.8743408143168
2021-05-05T21:18:35.000Z,8404,8042,13312,8909,10189,10713,7740,9510,76819,1086.7684435982865,1305.6592887341458,1416.1432542067307,2522.6666292513187,2489.7453135734618,908.8275926444506,1506.1754521963824,1682.0335436382754,1614.7524397303816
2021-05-05T21:18:36.000Z,8228,6945,12238,8117.000000000001,9351,7132,9978,9092,71081,1305.328633932912,1604.5411087113032,1094.9565288445824,2314.6078600468154,2357.54978077211,1269.4413909141895,1652.9549007817197,1697.2328420589529,1662.076630757823
2021-05-05T21:18:37.000Z,8844,6393,9220,7682,10650,8546,10918,9353,71606,1304.4960425146992,1742.3879242921946,1206.8526030368764,2402.3571986461857,2241.2420657276994,1352.5826117481863,1281.868932038835,1658.2759542392814,1648.7579165304949
2021-05-05T21:18:38.000Z,9404,6583,9594,10034,9302,6546,10581,7360,69404,1055.363994045087,1881.7545192161629,1309.7840316864706,2360.980665736496,2240.092453235863,1278.0970058050718,1300.5920045364333,1810.051902173913,1654.589572054437
2021-05-05T21:18:39.000Z,9500,7822,10590,8180,9796,11032,7611,7828,72359,1155.0553684210527,1889.805931986704,1447.4807365439094,2113.005501222494,2268.172213148224,1271.5902828136332,1422.4676126658783,2026.3496423096576,1699.2409111389438
2021-05-05T21:18:40.000Z,9076,8928,6938,11107,6874,9390,7971,6021,66305,1179.9074482150727,1567.411402329749,1497.1553761891034,1977.3887638426218,2570.203084084958,1072.1532481363151,1602.9598544724627,2071.5416043846535,1692.3400977068673
2021-05-05T21:18:41.000Z,10066,8607,9275,10972,8995,8350,8117.000000000001,9548,73930,1099.963341943175,1441.5070291623097,1739.0087331536388,1825.9148742253008,2643.3986659255143,1135.3655089820359,1721.0682518171739,2000.0631545873482,1700.786194974562
