time,producer-service-10_throughput,producer-service-11_throughput,producer-service-12_throughput,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,producer-service-9_throughput,total_throughput,producer-service-10_latency,producer-service-11_latency,producer-service-12_latency,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,producer-service-9_latency,average_latency
2021-05-05T21:33:29.000Z,16384,13890,16074.000000000002,15613,14720,16228.000000000002,16896,13056,13056,15232,14336,17534,183019,120.31707763671875,126.75788336933046,123.79189996267264,128.06462563248576,127.07961956521739,122.44047325610056,121.73822206439394,132.44868259803923,133.3967524509804,128.53394170168067,124.16231863839286,113.52047450667276,125.18766428189046
2021-05-05T21:33:30.000Z,16842,10942,12800,15619,11136,17180,15232,11650,15360,16512,16768,13209,173250,116.66132288326801,144.11350758545055,128.2346875,113.91836865356296,133.98464439655172,118.87497089639115,120.67633928571429,134.10824034334763,117.08776041666667,115.31340843023256,116.41006679389314,121.17798470739648,123.3801084910396
2021-05-05T21:33:31.000Z,16438,16256,14720,12672,16384,11136,17152,12670,14968,16386,15734,14878,179394,106.79681226426572,115.11146653543307,125.3695652173913,131.63715277777777,119.82855224609375,136.08638649425288,107.0244869402985,124.8947908445146,126.77191341528594,114.35640180642011,124.01252065590441,122.9063046108348,121.23302948403939
2021-05-05T21:33:32.000Z,14208,13686,14080,15477,13349,16768,14848,13696,14195,14718,14730,15563,175318,101.88527590090091,114.24419114423499,114.31321022727273,107.10680364411708,115.5395909805978,103.79311784351145,101.552734375,116.81315712616822,108.7311025008806,106.6018480771844,116.10685675492192,103.89725631305018,109.21542874065335
2021-05-05T21:33:33.000Z,12288,16010.000000000002,17792,13067,16347.000000000002,13952,14464,14720,17813,13184,14848,14592,179077,128.71443684895834,111.26177389131793,110.5101731115108,129.20348970689523,113.53245243775616,122.31837729357798,127.70125829646018,116.89123641304347,104.58120473811262,122.49476638349515,118.92315463362068,111.27919407894737,118.11762648614132
2021-05-05T21:33:34.000Z,12426,13824,13056,11152,14720,12871,11520,12032,12484,12928,12800,13440,153253,131.7417511669081,122.49985532407408,138.15762867647058,134.56456241032998,126.15332880434782,139.335482868464,134.0456597222222,124.30792885638297,136.51465876321691,134.4030785891089,125.2875,132.00208333333333,131.58445987623824
2021-05-05T21:33:35.000Z,16373.999999999998,16129.000000000002,13313,14704,15232,12857,11776,15104,14012,16527,14976,13056,174060,112.64913887871015,115.66023932047864,125.58972432960265,123.02727149075082,119.70115546218487,133.42303803375594,142.2779381793478,112.60090042372882,122.9610333999429,122.06800992315605,122.92928685897436,123.30039828431373,123.01567788207892
2021-05-05T21:33:36.000Z,12672,13183,14335,13696,13184,16384,14398,13696,15670,12145,16768,15360,171491,150.08767361111111,154.1633922475916,152.41164980816185,153.98291471962617,157.32509101941747,144.16302490234375,145.33324072787886,157.61331775700936,143.74384173580088,157.89180732811857,149.64342795801528,150.2466796875,151.3838384585479
2021-05-05T21:33:37.000Z,10305,10368,9216,9344,9344,11008,10562,8704,10058,10441,10008,10112,119470,176.17001455604077,178.9452160493827,174.02853732638889,175.94327910958904,171.61494006849315,162.41397165697674,165.84993372467335,175.4406020220588,174.71455557764963,168.67752131021933,171.08782973621103,177.66267800632912,172.71242326200104
2021-05-05T21:33:38.000Z,11071,11776,12544,12288,10881,13312,9192,13824,12672,12087,12136,11008,142791,124.34459398428326,124.55765964673913,112.22608418367346,113.469482421875,117.706460803235,114.65286959134616,138.15578764142734,119.44769965277777,111.05539772727273,115.54115992388516,118.52653263019117,125.29923691860465,119.58191376044259
2021-05-05T21:33:39.000Z,14336,15360,15232,16384,16126.999999999998,16000,14232,16256,13797,18048,12800,14336,182908,127.57087053571429,123.686328125,114.89443277310924,125.34832763671875,123.920319960315,120.66575,128.05782743114108,112.76421013779527,128.28462709284628,116.56931515957447,129.938359375,126.93150111607143,123.2193224452738
2021-05-05T21:33:40.000Z,14976,14720,15360,16896,14848,12544,16128,17536,14235,17024,17920,16128,188315,104.28385416666667,107.74673913043478,103.78072916666666,103.03077651515152,106.50289601293103,119.0390625,107.09871031746032,92.41366332116789,105.0573234984194,96.68256578947368,97.97712053571429,107.13802083333333,104.22928848228496
2021-05-05T21:33:41.000Z,15872,12544,15360,16128,13056,14336,16562,11136,15872,14464,14644,14464,174438,105.82768397177419,113.45105229591837,108.32174479166666,109.82167658730158,120.01937806372548,118.79610770089286,102.64231373022582,126.480154454023,108.2140877016129,109.38170630530973,108.72043157607212,107.44123340707965,111.59313088213354
2021-05-05T21:33:42.000Z,16628,13312,14976,17047,13952,15616,15438,13970,13696,15383,15308,13696,179022,109.71006735626653,121.52501502403847,118.58319978632478,114.23423476271485,121.93620986238533,119.42680584016394,118.13253012048193,125.1387974230494,119.86601927570094,117.31729831632322,113.1267311209825,118.87200642523365,118.15574294280547
2021-05-05T21:33:43.000Z,14604,16128,13184,16745,16981,13184,13184,15854,11648,14441,19072,14080,179105,101.71192823883868,102.3891369047619,118.57273968446601,98.18459241564646,101.59425239974088,113.68833434466019,108.02942961165049,106.11063454017913,124.06833791208791,107.70701474967107,95.48951342281879,105.96264204545454,106.95904635583133
2021-05-05T21:33:44.000Z,16384,15744,14976,15104,15275,13696,16768,11520,15872,14848,14336,16256,180779,108.70440673828125,106.60353150406505,109.29373664529915,120.83765889830508,114.42919803600655,122.22415303738318,108.25161020992367,123.6634548611111,112.736328125,120.18467133620689,116.17640904017857,105.4509719488189,114.04634419838165
2021-05-05T21:33:45.000Z,13248,13056,17024,14080,13696,17280,16000,13971,15104,14720,14592,18304,181075,126.68463164251207,126.99647671568627,124.6078477443609,127.38522727272728,130.58812792056074,117.94791666666667,114.9469375,117.32553145802018,124.1097060381356,114.60108695652174,131.30811403508773,116.47301136363636,122.74788460949294
2021-05-05T21:33:46.000Z,15552,15744,14541,16896,16640,17469,15360,17645,13952,14848,16640,14816,190103,110.6536779835391,114.4359756097561,117.07035279554364,107.66927083333333,106.03756009615384,102.9886083920087,112.88209635416666,108.36627939926325,119.64299025229357,113.85075431034483,109.74993990384615,110.80224082073434,111.17914556258195
2021-05-05T21:33:47.000Z,13568,14848,14259,17280,15309,15114,13952,12288,14208,16640,13952,14240,175658,119.8697670990566,109.18406519396552,110.65081702784207,103.23136574074074,105.86667973087727,102.98603943363769,113.8289134174312,116.50423177083333,109.7459177927928,103.18383413461538,118.09038130733946,107.78539325842696,110.07728382562989
