time,producer-service-10_throughput,producer-service-11_throughput,producer-service-12_throughput,producer-service-13_throughput,producer-service-14_throughput,producer-service-15_throughput,producer-service-16_throughput,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,producer-service-9_throughput,total_throughput,producer-service-10_latency,producer-service-11_latency,producer-service-12_latency,producer-service-13_latency,producer-service-14_latency,producer-service-15_latency,producer-service-16_latency,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,producer-service-9_latency,average_latency
2021-05-05T22:14:34.000Z,9856,10624,9926,11378,11769,11776,9984,11904,11136,11598,10496,11136,10368,10880,10880,11520,175231,2274.551440746753,2290.504141566265,2255.8655047350394,2324.5532606785023,2327.16993797264,2403.5949388586955,2191.511418269231,2180.2223622311826,2285.1170977011493,2249.364890498362,2268.530773628049,2374.0299030172414,2256.897858796296,2270.245128676471,2365.9748161764705,2270.0633680555557,2286.762302600494
2021-05-05T22:14:35.000Z,10112,10368,9984,10880,10368,10496,9984,10880,10496,11008,10312,10368,9088,10752,10496,10368,165960,2220.87460443038,2520.1415895061727,2406.0515825320513,2271.1179227941175,2414.6339699074074,2557.8450838414633,2204.394030448718,2369.2916360294116,2320.8265053353657,2396.9844658430234,2274.928044996121,2430.820987654321,2416.091439260563,2296.080078125,2430.215701219512,2500.5409915123455,2376.927414589748
2021-05-05T22:14:36.000Z,10035,10112,10084,10496,10624,10624,10624,11059,10624,10880,10808,10240,9846,9856,10624,10240,166776,2320.8890881913303,2397.3083465189875,2176.271717572392,2332.374142530488,2402.827277861446,2276.6972891566265,2306.840455572289,2333.4567320734245,2284.9803275602408,2103.397886029412,2179.467246484086,2418.90556640625,2172.1039000609385,2287.679788961039,2282.8491152108436,2263.7865234375,2283.739712726706
2021-05-05T22:14:37.000Z,10701,10624,10652,11904,10880,11776,10880,11213,11392,11747,10368,10752,11146,11392,10880,11392,177699,2204.0728903840763,2408.135824548193,2167.488077356365,2224.8986895161293,2342.3750919117647,2153.885444972826,2222.5741727941177,2315.5766521002406,2341.8455056179773,2328.560483527709,2319.782021604938,2220.0279947916665,2115.920150726718,2183.575930477528,2301.927481617647,2231.721734550562,2255.1480091561534
2021-05-05T22:14:38.000Z,9984,9472,9984,11008,10752,10368,10496,11136,11245,10290,10880,10752,10112,11520,10496,9984,168479,2344.7799479166665,2194.872994087838,2300.890925480769,2391.9010719476746,2301.866164434524,2291.617766203704,2366.8952934451218,2348.6264367816093,2235.5659404179637,2493.411370262391,2368.818106617647,2227.4729352678573,2253.3464200949365,2229.1288194444446,2189.6047065548782,2377.3582732371797,2307.259823262201
2021-05-05T22:14:39.000Z,11832,11904,12160,11264,11776,11776,12416,12559,11795,12139,11904,11904,11926,12416,11520,11682,190973,2339.826741041244,2150.0334341397847,2338.621875,2422.0679154829545,2273.795601222826,2350.3851902173915,2193.7248711340208,2327.831754120551,2383.1020771513354,2429.760523931131,2348.0426747311826,2248.848622311828,2291.331628374979,2372.465769974227,2399.91015625,2295.03150145523,2322.7987710336683
2021-05-05T22:14:40.000Z,8904,10240,10731,9856,10240,10624,10112,9841,9412,9984,9472,10368,10685,10112,9728,10831,161140,2345.7143980233604,2192.31201171875,2247.877923772249,2316.3780438311687,2200.911328125,2259.0641942771085,2285.902887658228,2216.4683467127325,2406.2422439439015,2185.2437900641025,2330.3480785472975,2178.8799189814813,2331.5036967711744,2349.1868077531644,2343.2625411184213,2222.28030652756,2275.723532364106
2021-05-05T22:14:41.000Z,9599,9984,9749,9856,10112,10898,10112,10368,9276,9728,9728,11276,9517,9816,9856,10127,160002,2470.224606729868,2466.7217548076924,2359.6397579238896,2493.5769074675327,2503.0495450949365,2404.3633694255827,2525.0119659810125,2452.0508294753085,2583.1806813281587,2328.0705180921054,2418.4754317434213,2424.8330081589215,2465.396973836293,2578.768643031785,2499.6601055194806,2331.087093907376,2456.5069495327107
2021-05-05T22:14:42.000Z,9217,10112,10752,10368,9344,10990,9984,10496,9472,9894,10240,10228,9600,9640,8960,11825,161122,2408.991645871759,2294.4881329113923,2266.5586867559523,2230.7731481481483,2365.876926369863,2271.5595996360325,2423.676181891026,2492.201410060976,2337.813766891892,2372.4530018192845,2358.80498046875,2342.9702776691433,2486.585416666667,2530.123236514523,2369.6609375,2200.341733615222,2359.5549426744146
2021-05-05T22:14:43.000Z,8576,10234,10368,9577,9600,9639,9984,10112,8704,10414,9600,10368,10112,9096,8576,11343,156303,2540.2663246268658,2706.5817862028534,2631.826774691358,2560.3227524276913,2775.3159375,2662.752671438946,2594.96734775641,2496.6962025316457,2750.0426240808824,2604.168811215671,2543.8311458333333,2711.463734567901,2565.1964992088606,2626.4147977132807,2760.289412313433,2498.506215286961,2626.7901898372556
2021-05-05T22:14:44.000Z,10188,10502,10624,11906,10808,11225,11571,11392,9856,10796,10624,11008,9984,10872,9728,11136,172220,2674.6013937966236,2703.3969720053324,2697.6125753012047,2454.107424827818,2613.668948926721,2694.076792873051,2494.20153832858,2516.440396769663,2620.364752435065,2606.7738977399035,2602.2442582831327,2678.0690406976746,2661.1998197115386,2452.7156916850627,2587.6564555921054,2735.2847521551726,2612.0259194455407
2021-05-05T22:14:45.000Z,9012,10752,10496,10773,10440,11264,10573,10571,9472,10880,10112,11008,9984,9778,9472,11136,165723,2540.4690412782957,2535.0706845238096,2743.412538109756,2514.9893251647636,2593.3864942528735,2675.5229048295455,2627.1601248463066,2645.21823857724,2451.9331714527025,2633.6488051470587,2686.8475079113923,2613.6275436046512,2722.6755809294873,2583.9542851298834,2654.58203125,2806.3974497126437,2626.8059829200256
2021-05-05T22:14:46.000Z,10240,11008,10496,11898,11136,10624,10668,11573,11136,10752,10990,11392,10247,10746,11136,10565,174607,2701.6685546875,2655.1135537790697,2626.508479420732,2603.5513531685997,2478.3510237068967,2553.269295933735,2619.4815335583053,2685.2347705867105,2511.4358836206898,2601.7034040178573,2555.374340309372,2580.7218223314608,2610.9433004781886,2570.317420435511,2463.5193067528735,2796.2822527212493,2600.842268469297
2021-05-05T22:14:47.000Z,8832,9984,8832,11014,10752,10112,9840,10112,10112,9600,9490,9600,8953,9684,9472,10043,156432,2713.7060688405795,2620.2767427884614,2910.836730072464,2790.2875431269294,2524.5519903273807,2822.0748615506327,2825.56087398374,2746.037776898734,2620.7287381329115,2783.8545833333333,2723.3795574288724,2735.9489583333334,2671.1826203507203,2778.501961999174,2557.9574535472975,2679.3137508712534,2719.0125132241137
2021-05-05T22:14:48.000Z,10112,11776,10240,11264,10880,10112,10212,10496,11136,10880,10496,10496,9472,10112,10496,11008,169188,2619.067147943038,2597.861328125,2694.847265625,2639.9078480113635,2603.7931985294117,2733.55448971519,2718.9962788875832,2688.498856707317,2563.973239942529,2637.516268382353,2661.309737042683,2750.125476371951,2804.2528505067567,2682.6649525316457,2652.854230182927,2745.901617005814,2674.6952990944105
2021-05-05T22:14:49.000Z,9600,10240,8960,10624,10606,9728,9984,10668,9600,9728,9728,10240,9088,9749,9878,10257,158678,2399.669375,2441.6931640625,2541.1560267857144,2518.5990210843374,2603.718084103338,2542.329461348684,2539.0540865384614,2435.729940007499,2547.969791666667,2603.2124794407896,2644.9112870065787,2483.51044921875,2547.063820422535,2594.844907169966,2418.15610447459,2290.5935458711124,2509.513221512595
2021-05-05T22:14:50.000Z,8704,9705,8064,9600,9618,8742,8192,9017,9458,9344,8448,8832,8321,8683,10346,9839,144913,3006.3920036764707,3031.47532199897,3052.3756200396824,3231.4096875,3131.028696194635,3078.244337680165,3163.0667724609375,3007.2710435843405,3084.3188834848806,2869.8930864726026,3104.525213068182,2969.88915307971,3052.783559668309,3074.620292525625,2979.216798762807,2936.2671003150726,3048.298598157024
2021-05-05T22:14:51.000Z,10119,12439,10365,11904,10368,10970,10995,11331,11278,11713,10880,10959,10239,10624,10752,11136,176072,2970.414764304773,2770.638314977088,2965.2679208876025,2808.3293850806454,2973.382716049383,2805.852415679125,2723.916234652115,2947.5247550966374,2878.137524383756,2927.281567489115,2997.3996323529414,2871.8917784469386,2787.916593417326,2889.9401355421687,2910.8752790178573,2890.943157327586,2882.4820109190664
2021-05-05T22:14:52.000Z,10617,13440,10499,12032,11416,10624,11021,11608,11648,11071,10624,11313,11136,10880,11392,12416,181737,3033.0201563530186,2793.9439732142855,2756.515096675874,2941.8981050531916,3152.4405220742815,3025.2392695783133,3024.047727066509,2997.6774638180564,2981.871823489011,2826.2039562821788,2870.1203878012047,3002.3815079996466,2859.5058369252874,2933.5014705882354,3016.595593398876,2996.0329413659792,2950.6872394802467
2021-05-05T22:14:53.000Z,10112,12544,10496,11392,10088,10112,10752,10496,10496,11264,10624,10246,10624,9856,10624,10624,170350,2754.2567246835442,2645.8930963010203,2628.8245045731705,2747.8006495786517,2652.801447264076,2795.778283227848,2770.1180245535716,2817.841844512195,2725.3341272865855,2834.9895241477275,2730.356080572289,2799.821979308999,2595.9974585843374,2784.023741883117,2835.554875753012,2802.8575865963853,2745.140621801658
2021-05-05T22:14:54.000Z,8704,12141,10040,10739,10240,10240,9885,10880,10752,12160,8704,11258,9856,10479,10891,10624,167593,2875.9553079044117,2666.7473848941604,2560.0854581673307,2741.5354316044322,2661.11416015625,2651.521875,2807.218411734952,2683.092738970588,2687.2380022321427,2529.1084703947367,2759.44140625,2613.235832297033,2696.8788555194806,2628.4264719916023,2660.243687448352,2837.2207266566265,2691.191513826381
2021-05-05T22:14:55.000Z,10240,13587,11915,10856,10759,10624,9962,9856,11136,11871,10112,11634,12160,10641,11125,11648,178126,2882.4087890625,2887.43232501656,2724.2951741502307,3046.9205047899777,2760.9288037921738,2866.8845067771085,2963.8382854848423,2916.4154829545455,2819.963900862069,2844.0410243450424,3020.973002373418,2778.889375966993,2852.9856907894737,2831.9589324311623,2845.9997303370787,2904.9292582417584,2871.804049210933
2021-05-05T22:14:56.000Z,10752,14053,11401,12837,11513,11008,11897,12032,11648,12577,11520,12430,11356,11904,11264,11264,189456,2517.0206473214284,2676.8431651604637,2808.9093939128147,2617.1977876450883,2657.985842091549,2649.2887899709303,2648.9379675548457,2541.794963430851,2736.262448489011,2731.1600540669474,2518.3788194444446,2348.323732904264,2705.6574498062696,2536.998067876344,2596.1858132102275,2766.898259943182,2628.6152001767914
2021-05-05T22:14:57.000Z,8576,12571,9524,9984,10758,9423,9088,9856,9480,10014,9344,10752,9508,10624,11332,9344,160178,2757.400769589552,2599.3624214461856,2916.696871062579,2584.6853966346152,2522.5905372745865,2764.178923909583,2603.569982394366,2616.8342126623374,2746.2994725738395,2737.9106251248254,2537.608946917808,2767.9327566964284,2813.137778712663,2420.2633659638554,2559.3298623367455,2638.3199914383563,2661.632619671145
2021-05-05T22:14:58.000Z,9600,11776,10752,11008,10234,10417,9989,10240,10645,11362,10047,11008,11136,10770,11708,10484,171176,2822.8732291666665,3080.082370923913,3117.434058779762,2814.4141533430234,3006.1924956028924,2917.121052126332,2796.8438282110324,2893.23779296875,3082.774635979333,3078.465323006513,2708.785508111874,2903.7611736918607,2875.515625,2881.848189415042,2717.0469764263753,2829.8679893170547,2907.8915251294015
