time,producer-service-1_throughput,producer-service-2_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,average_latency
2021-05-05T19:56:57.000Z,27736,32516,60252,590.8736659936544,388.59684463033585,489.73525531199516
2021-05-05T19:56:58.000Z,30511,27568,58079,604.2985808396971,462.94733023795703,533.6229555388271
2021-05-05T19:56:59.000Z,29444,27178,56622,614.0276796630892,442.21977334608874,528.123726504589
2021-05-05T19:57:00.000Z,29981,26504,56485,606.0918915313032,506.847155146393,556.4695233388481
2021-05-05T19:57:01.000Z,33416,31955,65371,585.2307577208522,372.03520575809733,478.63298173947476
2021-05-05T19:57:02.000Z,25494,30287,55781,597.8243116027301,432.74233169346587,515.283321648098
2021-05-05T19:57:03.000Z,31922,26606,58528,601.9515381241777,448.70202210027816,525.3267801122279
2021-05-05T19:57:04.000Z,28383,29512,57895,582.0811753514428,451.11269991867715,516.5969376350599
2021-05-05T19:57:05.000Z,29712,27943,57655,622.6020463112548,438.28132269262426,530.4416845019396
2021-05-05T19:57:06.000Z,28412,27985,56397,629.9563212727016,438.7056994818653,534.3310103772835
2021-05-05T19:57:07.000Z,27336,29689,57025,648.9459686859818,442.3927717336387,545.6693702098103
2021-05-05T19:57:08.000Z,29793,31297,61090,629.1616822743598,399.1777806179506,514.1697314461552
2021-05-05T19:57:09.000Z,25287,27985,53272,652.514889073437,448.7021976058603,550.6085433396486
2021-05-05T19:57:10.000Z,26221,26296,52517,705.5604286640479,448.0182537268025,576.7893411954252
2021-05-05T19:57:11.000Z,29798,27758,57556,620.7199140881938,463.55382232149293,542.1368682048434
2021-05-05T19:57:12.000Z,27141,29200,56341,667.1352934674478,440.4245205479452,553.7799070076965
2021-05-05T19:57:13.000Z,30613,25651,56264,600.3650083297945,489.8445674632568,545.1047878965256
2021-05-05T19:57:14.000Z,28115,27293,55408,598.2465232082518,459.08086322500276,528.6636932166273
2021-05-05T19:57:15.000Z,25797,29027,54824,732.986897701283,429.46608330175354,581.2264905015184
2021-05-05T19:57:16.000Z,28224,27977,56201,632.5010274943311,467.62512063480716,550.0630740645692
2021-05-05T19:57:17.000Z,30656,23950,54606,588.1857385177453,482.517369519833,535.3515540187891
2021-05-05T19:57:18.000Z,31039,29005,60044,608.4501433680209,470.46964316497156,539.4598932664962
2021-05-05T19:57:19.000Z,26802,28225,55027,616.6753973584061,456.1954295837024,536.4354134710543
2021-05-05T19:57:20.000Z,24291,29854,54145,725.9468527438146,408.5392242245595,567.2430384841871
2021-05-05T19:57:21.000Z,28186,27240,55426,690.3115731214078,460.3511380323054,575.3313555768566
2021-05-05T19:57:22.000Z,26297,28243,54540,649.2290375327984,442.55967850440817,545.8943580186033
2021-05-05T19:57:23.000Z,27887,24223,52110,652.6121490300139,530.2862155802337,591.4491823051238
2021-05-05T19:57:24.000Z,27410,27409,54819,666.8823786939073,452.3434638257507,559.612921259829
2021-05-05T19:57:25.000Z,24394,29699,54093,739.5476756579487,418.25512643523354,578.9014010465911
2021-05-05T19:57:26.000Z,30974,28377,59351,605.9112481436043,444.51925855446314,525.2152533490337
2021-05-05T19:57:27.000Z,30281,33781,64062,569.1810706383541,398.6603712145881,483.92072092647106
2021-05-05T19:57:28.000Z,27255,31427,58682,650.8210236653825,373.73048652432624,512.2757550948544
2021-05-05T19:57:29.000Z,29837,30699,60536,612.1080537587559,420.38284634678655,516.2454500527713
2021-05-05T19:57:30.000Z,31426,28039,59465,602.8378730987081,447.6443881736153,525.2411306361616
2021-05-05T19:57:31.000Z,29133,24712,53845,591.8927676518038,475.66320006474587,533.7779838582749
2021-05-05T19:57:32.000Z,29189,31265,60454,627.5903936414403,437.5161042699504,532.5532489556954
2021-05-05T19:57:33.000Z,25185,26885,52070,669.3295612467739,455.9563697228938,562.6429654848339
2021-05-05T19:57:34.000Z,28414,30630,59044,662.7019778982192,410.31276526281425,536.5073715805167
2021-05-05T19:57:35.000Z,24931,28872,53803,665.5785167061089,423.682910778609,544.6307137423589
2021-05-05T19:57:36.000Z,25306,32451,57757,733.995890302695,398.2511170688114,566.1235036857532
2021-05-05T19:57:37.000Z,26795,30176,56971,687.2687068482926,421.61409729586427,554.4414020720784
2021-05-05T19:57:38.000Z,30298,25669,55967,617.9773582414681,491.1431688028361,554.5602635221521
2021-05-05T19:57:39.000Z,30984,31316,62300,592.9375806868061,419.6709030527526,506.30424186977933
2021-05-05T19:57:40.000Z,23558,29100,52658,683.2386450462687,416.2931958762887,549.7659204612787
2021-05-05T19:57:41.000Z,26829,29524,56353,732.3052294159305,426.41501829020456,579.3601238530675
2021-05-05T19:57:42.000Z,30344,27499,57843,599.4437780121276,444.2419724353613,521.8428752237444
2021-05-05T19:57:43.000Z,27491,26648,54139,648.7400603833983,477.82160012008404,563.2808302517411
2021-05-05T19:57:44.000Z,25951,31571,57522,648.5767793148626,422.28082734154765,535.4288033282052
2021-05-05T19:57:45.000Z,29132,28893,58025,643.2181106686805,417.1902536946665,530.2041821816736
2021-05-05T19:57:46.000Z,28364,27244,55608,631.7819418981808,472.3212450447805,552.0515934714806
2021-05-05T19:57:47.000Z,31242,29999,61241,588.9850521733564,430.8142271409047,509.89963965713054
2021-05-05T19:57:48.000Z,27687,26138,53825,639.9306172571966,464.04965949957915,551.9901383783879
2021-05-05T19:57:49.000Z,28778,29468,58246,656.593508930433,416.2640830731641,536.4287960017986
2021-05-05T19:57:50.000Z,28748,29448,58196,574.2856198692083,449.19491985873407,511.7402698639712
2021-05-05T19:57:51.000Z,29047,26727,55774,657.1540606603091,465.76289894114564,561.4584798007274
2021-05-05T19:57:52.000Z,27654,26704,54358,629.7253561871701,445.48056470940685,537.6029604482885
2021-05-05T19:57:53.000Z,30326,29243,59569,615.2224164083625,441.170810108402,528.1966132583823
2021-05-05T19:57:54.000Z,27206,28692,55898,621.9967654193928,457.057646730796,539.5272060750945
2021-05-05T19:57:55.000Z,26741,28540,55281,688.7960809244232,433.4709880868956,561.1335345056594
2021-05-05T19:57:56.000Z,26626,31575,58201,683.8870652745437,392.5168329374505,538.2019491059971
2021-05-05T19:57:57.000Z,31374,28496,59870,594.8490788551029,452.20227400336887,523.5256764292359
2021-05-05T19:57:58.000Z,28156,30269,58425,626.5016337547947,421.9524265750438,524.2270301649193
2021-05-05T19:57:59.000Z,32289,23528,55817,564.1797825884977,479.8972713362802,522.0385269623889
2021-05-05T19:58:00.000Z,29678,27524,57202,599.2894736842105,489.08334544397616,544.1864095640933
2021-05-05T19:58:01.000Z,27935,30869,58804,609.8389475568283,426.27169652402085,518.0553220404246
2021-05-05T19:58:02.000Z,27493,29164,56657,658.6444913250646,425.61414757920727,542.1293194521359
2021-05-05T19:58:03.000Z,28381,29444,57825,657.3922342412177,414.516030430648,535.9541323359329
2021-05-05T19:58:04.000Z,29123,28448,57571,613.2554681866566,440.580005624297,526.9177369054768
2021-05-05T19:58:05.000Z,25395,28300,53695,679.403504626895,430.13339222614843,554.7684484265217
2021-05-05T19:58:06.000Z,27849,26673,54522,679.9181658228302,470.72481535635285,575.3214905895916
2021-05-05T19:58:07.000Z,27291,27195,54486,640.1905023634165,474.2358521787093,557.2131772710629
2021-05-05T19:58:08.000Z,26198,30146,56344,692.1348194518665,417.8850593776952,555.0099394147809
2021-05-05T19:58:09.000Z,29331,25123,54454,635.093927926085,488.8131194522947,561.9535236891899
2021-05-05T19:58:10.000Z,25607,26850,52457,688.6736048736674,470.08882681564245,579.3812158446549
2021-05-05T19:58:11.000Z,35023,28044,63067,558.9981440767496,452.58882470403654,505.793484390393
2021-05-05T19:58:12.000Z,30994,29307,60301,539.9315351358327,424.03040229296755,481.98096871440015
2021-05-05T19:58:13.000Z,32310.000000000004,29625,61935,581.5208913649025,417.9125400843882,499.7167157246453
2021-05-05T19:58:14.000Z,35047,30076,65123,514.5473507004879,429.0834219976061,471.815386349047
2021-05-05T19:58:15.000Z,35395,28665,64060,508.24300042378866,429.626652712367,468.9348265680778
2021-05-05T19:58:16.000Z,37831,28190,66021,481.05558933150064,452.6068818730046,466.8312356022526
2021-05-05T19:58:17.000Z,33168,28626,61794,499.3221177038109,440.12439740096414,469.7232575523875
2021-05-05T19:58:18.000Z,29467,28581,58048,595.8332371805749,443.93824568769463,519.8857414341347
2021-05-05T19:58:19.000Z,32776,28556,61332,552.0274591164266,428.15012606807676,490.0887925922517
2021-05-05T19:58:20.000Z,29611,30933,60544,622.4977204417278,407.74919988361944,515.1234601626736
2021-05-05T19:58:21.000Z,29130,25553,54683,573.3476484723652,491.05510116229016,532.2013748173276
2021-05-05T19:58:22.000Z,27694,29980,57674,653.9295515274066,448.7151434289526,551.3223474781796
2021-05-05T19:58:23.000Z,29154,27883,57037,627.2397612677505,438.97733385934083,533.1085475635457
2021-05-05T19:58:24.000Z,30425,30863,61288,599.1495480690222,417.64015163788355,508.3948498534529
2021-05-05T19:58:25.000Z,27397,28127,55524,633.981640325583,447.61634728197106,540.7989938037771
2021-05-05T19:58:26.000Z,28446,26552,54998,648.4860788863109,437.86249623380536,543.1742875600581
2021-05-05T19:58:27.000Z,26454,31173,57627,656.5119830649429,430.9746254771758,543.7433042710593
2021-05-05T19:58:28.000Z,33504,29537,63041,604.4620045367717,410.6213901208653,507.5416973288185
2021-05-05T19:58:29.000Z,31776,26601,58377,520.1521273917422,464.9442502161573,492.54818880394976
2021-05-05T19:58:30.000Z,27626,30460,58086,642.2007529139216,433.60715692711756,537.9039549205196
2021-05-05T19:58:31.000Z,29060,31998,61058,601.3576393668272,396.31773860866303,498.83768898774514
2021-05-05T19:58:32.000Z,30100,29993,60093,625.2066445182725,418.3741873103724,521.7904159143225
2021-05-05T19:58:33.000Z,30552,27923,58475,566.1597604084839,447.7000680442646,506.9299142263742
2021-05-05T19:58:34.000Z,27291,28633,55924,642.4338060166356,432.3486885761185,537.3912472963771
2021-05-05T19:58:35.000Z,26641,27385,54026,649.7517360459442,481.3887529669527,565.5702445064485
2021-05-05T19:58:36.000Z,31011,27316,58327,625.4067266453839,425.89398154927517,525.6503540973295
2021-05-05T19:58:37.000Z,27302,30959,58261,625.4506629550949,435.54546335475953,530.4980631549272
2021-05-05T19:58:38.000Z,29466,26355,55821,608.4845245367542,462.8433314361601,535.6639279864571
2021-05-05T19:58:39.000Z,29231,33679,62910,662.3359789264822,395.7938477983313,529.0649133624067
2021-05-05T19:58:40.000Z,29033,32006.999999999996,61040,588.922674198326,373.5233230230887,481.22299861070735
2021-05-05T19:58:41.000Z,32924,26209,59133,561.2371218563966,457.0558205196688,509.1464711880327
2021-05-05T19:58:42.000Z,29438,29028,58466,602.3122155037706,442.80832299848424,522.5602692511275
2021-05-05T19:58:43.000Z,34589,25949,60538,509.905172164561,493.94092257890475,501.9230473717329
2021-05-05T19:58:44.000Z,31846,29387,61233,591.2159454876594,424.46962942797836,507.8427874578189
2021-05-05T19:58:45.000Z,32475,26077,58552,536.1822632794457,454.66042873029875,495.42134600487225
2021-05-05T19:58:46.000Z,31373,28777,60150,573.6554999521882,473.50807936894046,523.5817896605643
2021-05-05T19:58:47.000Z,31324,26873,58197,570.2713574256161,460.20634093699994,515.2388491813081
2021-05-05T19:58:48.000Z,32125.999999999996,28419,60545,567.1576293344954,457.80632675322846,512.4819780438619
2021-05-05T19:58:49.000Z,30694,26939,57633,546.8014595686453,486.1926203645273,516.4970399665863
2021-05-05T19:58:50.000Z,30580,28857,59437,600.6901569653368,419.24673389472224,509.96844543002953
2021-05-05T19:58:51.000Z,31790,35545,67335,548.6587920729789,370.8151076100717,459.7369498415253
2021-05-05T19:58:52.000Z,36352,31597,67949,520.6561399647887,382.55353356331295,451.60483676405084
2021-05-05T19:58:53.000Z,31151,32039,63190,535.2628487046965,396.3329379818346,465.7978933432655
2021-05-05T19:58:54.000Z,28818,35421,64239,636.7077520993823,364.0669376923294,500.3873448958559
2021-05-05T19:58:55.000Z,32439,30810,63249,564.5609605721509,400.57715027588443,482.5690554240176
2021-05-05T19:58:56.000Z,33765,32433,66198,522.9586850288761,404.91900225079394,463.938843639835
2021-05-05T19:58:57.000Z,34004,27362,61366,555.9430949300082,428.37742124113737,492.16025808557276
2021-05-05T19:58:58.000Z,29347,36207,65554,578.4898286025829,350.9947800149142,464.74230430874854
2021-05-05T19:58:59.000Z,27688,28541,56229,642.2021092169894,441.44055919554324,541.8213342062663
2021-05-05T19:59:00.000Z,29999,28041,58040,616.802826760892,428.3791590884776,522.5909929246848
2021-05-05T19:59:01.000Z,34422,25446,59868,530.9540410202777,493.1868270062092,512.0704340132435
2021-05-05T19:59:02.000Z,25471,29780,55251,665.6881158965098,430.36934184016116,548.0287288683355
2021-05-05T19:59:03.000Z,30473,28113,58586,587.0118465526859,464.9059509835308,525.9588987681084
2021-05-05T19:59:04.000Z,28533,29665,58198,634.74243857989,423.1416484072139,528.9420434935519
2021-05-05T19:59:05.000Z,31108,25498,56606,574.6031888903176,487.83210447878264,531.2176466845501
2021-05-05T19:59:06.000Z,25827,32500.999999999996,58328,653.8896116467263,386.03042983292823,519.9600207398273
2021-05-05T19:59:07.000Z,28842,29026,57868,629.991817488385,425.96013918555775,527.9759783369714
2021-05-05T19:59:08.000Z,32813,24558,57371,555.6680583914912,485.08502321035917,520.3765408009251
2021-05-05T19:59:09.000Z,29027,30638,59665,559.6986598683984,439.57820353808995,499.6384317032442
2021-05-05T19:59:10.000Z,30611,30502,61113,617.6311456665904,415.02635892728347,516.328752296937
2021-05-05T19:59:11.000Z,29984,27064,57048,632.4620797758805,452.7944871415903,542.6282834587354
2021-05-05T19:59:12.000Z,28299,29302,57601,610.7149369235663,449.4944713671422,530.1047041453542
2021-05-05T19:59:13.000Z,30754,31638,62392,594.4643298432724,412.4760098615589,503.47016985241567
2021-05-05T19:59:14.000Z,28225,24689,52914,621.9317271922055,444.63898902345176,533.2853581078286
2021-05-05T19:59:15.000Z,27545,28663,56208,681.1068796514794,456.04929700310504,568.5780883272922
2021-05-05T19:59:16.000Z,27219,30592,57811,642.685991403064,434.6334662656904,538.6597288343772
2021-05-05T19:59:17.000Z,30801,28136,58937,595.7052043764813,429.92184390105206,512.8135241387668
2021-05-05T19:59:18.000Z,29512,31749,61261,612.0952832746002,407.3500267724968,509.7226550235485
2021-05-05T19:59:19.000Z,28580,30428,59008,609.3910426871938,409.1606086499277,509.27582566856074
2021-05-05T19:59:20.000Z,29038,27543,56581,610.9018871823129,436.0600152488836,523.4809512155982
2021-05-05T19:59:21.000Z,27495,31061,58556,653.4843062374978,412.7513924213644,533.1178493294311
2021-05-05T19:59:22.000Z,26259,33081,59340,671.0779923073993,393.9872736616185,532.5326329845088
2021-05-05T19:59:23.000Z,27886,24856,52742,668.5597432403357,449.3671145799807,558.9634289101582
2021-05-05T19:59:24.000Z,26414,30536,56950,671.7421443174075,432.8805344511396,552.3113393842735
2021-05-05T19:59:25.000Z,28577,29116,57693,666.2040802043601,424.3851834043138,545.294631804337
2021-05-05T19:59:26.000Z,31785,26632,58417,594.3264118294793,464.766333733854,529.5463727816666
2021-05-05T19:59:27.000Z,29596,31082,60678,565.6655967022571,413.3912232160093,489.52840995913317
2021-05-05T19:59:28.000Z,32043.999999999996,26837,58881,585.182343028336,460.65707791481907,522.9197104715776
2021-05-05T19:59:29.000Z,28927,27399,56326,585.9229785321672,474.39209460199277,530.15753656708
2021-05-05T19:59:30.000Z,28110,27683,55793,671.0505869797225,447.0544738648268,559.0525304222747
2021-05-05T19:59:31.000Z,28453,29623,58076,637.1980459002566,422.24697025959557,529.7225080799261
2021-05-05T19:59:32.000Z,26936,28604,55540,628.8042025542026,432.07180813872185,530.4380053464622
2021-05-05T19:59:33.000Z,25926,28347,54273,687.8050605569698,457.16111052315944,572.4830855400646
2021-05-05T19:59:34.000Z,26995,32204,59199,656.6790146323393,393.14373990808593,524.9113772702126
2021-05-05T19:59:35.000Z,27164,37767,64931,697.3808717420114,330.49874228824103,513.9398070151262
2021-05-05T19:59:36.000Z,34465,33226,67691,529.0049035253155,376.41747426714016,452.71118889622784
2021-05-05T19:59:37.000Z,29865,34723,64588,582.7617947430102,345.7711027272989,464.26644873515454
2021-05-05T19:59:38.000Z,30817,33798,64615,564.4959924716877,363.6995384342269,464.09776545295733
2021-05-05T19:59:39.000Z,35643,30813,66456,518.6584182027326,394.7221951773602,456.69030669004644
2021-05-05T19:59:40.000Z,34385,31824,66209,555.438359749891,396.93932252388134,476.18884113688614
2021-05-05T19:59:41.000Z,28796,31610,60406,603.7133629670788,402.9653274280291,503.33934519755394
2021-05-05T19:59:42.000Z,31547,29223,60770,559.5545693726821,413.42069602710194,486.487632699892
2021-05-05T19:59:43.000Z,26529,27704,54233,687.8501262769046,442.4117455963038,565.1309359366041
2021-05-05T19:59:44.000Z,29932,30312,60244,619.394594414005,419.4505146476643,519.4225545308346
2021-05-05T19:59:45.000Z,28166,31483,59649,609.4232762905631,415.9920909697297,512.7076836301464
2021-05-05T19:59:46.000Z,23715,33178,56893,691.7959519291587,370.224516245705,531.0102340874319
2021-05-05T19:59:47.000Z,27125,33899,61024,702.4189493087557,394.57913212779135,548.4990407182736
2021-05-05T19:59:48.000Z,30063,30538,60601,650.5328144230449,376.1210622830572,513.326938353051
2021-05-05T19:59:49.000Z,32274,26805,59079,539.8679742207349,488.0376049244544,513.9527895725946
2021-05-05T19:59:50.000Z,31010,32692,63702,579.4621089970977,383.028263795424,481.24518639626086
2021-05-05T19:59:51.000Z,28155,31062,59217,594.2692949742496,394.99810057304745,494.6336977736486
2021-05-05T19:59:52.000Z,30798,31241,62039,619.2681992337165,414.4611568131622,516.8646780234393
2021-05-05T19:59:53.000Z,26470,30824,57294,632.0298073290518,400.22573319491306,516.1277702619824
2021-05-05T19:59:54.000Z,28438,26694,55132,660.912019129334,460.2902524911965,560.6011358102653
2021-05-05T19:59:55.000Z,26728,26621,53349,653.29478449566,474.9552984485932,564.1250414721267
2021-05-05T19:59:56.000Z,28324,27010,55334,633.080603022172,475.5694187338023,554.3250108779871
2021-05-05T19:59:57.000Z,26709,29659,56368,682.5251787786889,421.87996898074783,552.2025738797183
2021-05-05T19:59:58.000Z,28164,29195,57359,639.7635634142878,430.53043329337214,535.14699835383
2021-05-05T19:59:59.000Z,27750,26595,54345,674.164108108108,464.16751269035535,569.1658103992318
2021-05-05T20:00:00.000Z,29328,27479,56807,626.0950286415712,443.4694493977219,534.7822390196466
2021-05-05T20:00:01.000Z,25782,29655,55437,656.0915755178031,462.9938290338897,559.5427022758464
2021-05-05T20:00:02.000Z,22960,28889,51849,756.1775696864112,426.96341167918587,591.5704906827985
2021-05-05T20:00:03.000Z,25525,27729,53254,735.6770225269344,430.6392585379927,583.1581405324636
2021-05-05T20:00:04.000Z,27954,31840,59794,644.2816412677971,428.9282035175879,536.6049223926925
2021-05-05T20:00:05.000Z,25859,26947,52806,692.0773425113114,445.1652874160389,568.6213149636751
2021-05-05T20:00:06.000Z,28957,31548,60505,643.6260317021791,413.27466083428425,528.4503462682317
2021-05-05T20:00:07.000Z,24951,30143,55094,708.3576209370366,401.15535945327275,554.7564901951547
2021-05-05T20:00:08.000Z,29346,29811,59157,627.7595924487154,412.2842910335111,520.0219417411132
2021-05-05T20:00:09.000Z,25182,31907,57089,696.0623858311492,411.0818942551791,553.5721400431642
2021-05-05T20:00:10.000Z,24714,27131,51845,696.9293922473092,436.1490545870038,566.5392234171566
2021-05-05T20:00:11.000Z,26438,25637,52075,732.2633709055148,478.3525373483637,605.3079541269392
2021-05-05T20:00:12.000Z,29582,26838,56420,588.2858156987357,483.10712422684253,535.6964699627891
2021-05-05T20:00:13.000Z,26016,25589,51605,671.3430196801968,504.90996131150104,588.1264904958489
2021-05-05T20:00:14.000Z,29718,28504,58222,645.4589810889023,431.24052764524276,538.3497543670726
2021-05-05T20:00:15.000Z,24272,29398,53670,662.4193721160185,454.6732430777604,558.5463075968894
2021-05-05T20:00:16.000Z,30679,23717,54396,655.7418103588774,464.13994181388875,559.940876086383
2021-05-05T20:00:17.000Z,28494,26716,55210,627.4910858426335,529.0937266057794,578.2924062242064
2021-05-05T20:00:18.000Z,27501,29491,56992,658.4897276462674,412.20572378013634,535.3477257132018
2021-05-05T20:00:19.000Z,29737,29463,59200,610.1495443387026,456.23327563384584,533.1914099862743
2021-05-05T20:00:20.000Z,29411,26847,56258,622.3787698480161,448.27824337914853,535.3285066135822
2021-05-05T20:00:21.000Z,32202,28194,60396,571.435687224396,452.928459956019,512.1820735902076
2021-05-05T20:00:22.000Z,27539,31785,59324,618.8272631540724,408.97026899480886,513.8987660744406
2021-05-05T20:00:23.000Z,30974,31598,62572,595.4988377348744,391.60712703335656,493.55298238411547
2021-05-05T20:00:24.000Z,30608,30316,60924,586.7927665969681,423.3034041430268,505.04808536999747
2021-05-05T20:00:25.000Z,31623,32159.999999999996,63783,605.765613635645,380.927394278607,493.34650395712595
2021-05-05T20:00:26.000Z,26304,31939,58243,623.938944647202,397.8227245687091,510.88083460795553
2021-05-05T20:00:27.000Z,32811,29126,61937,582.8233214470757,441.3055002403351,512.0644108437054
2021-05-05T20:00:28.000Z,29854,27143,56997,607.9922623434046,428.8017168330693,518.3969895882369
2021-05-05T20:00:29.000Z,25205,25860,51065,625.0524102360642,503.84868522815157,564.4505477321079
2021-05-05T20:00:30.000Z,27557,28482,56039,700.0382117066445,454.47672214029916,577.2574669234718
2021-05-05T20:00:31.000Z,25783,27184,52967,647.0884303610907,469.20968216598,558.1490562635354
2021-05-05T20:00:32.000Z,25066,28934,54000,740.5971036463736,443.5977051220018,592.0974043841877
2021-05-05T20:00:33.000Z,31158,28023,59181,623.0653122793505,441.30756878278555,532.186440531068
2021-05-05T20:00:34.000Z,25915,32948,58863,629.5026818444916,389.3882177977419,509.44544982111677
2021-05-05T20:00:35.000Z,29451,24471,53922,637.3639944314285,494.77675616035305,566.0703752958908
2021-05-05T20:00:36.000Z,29930,24537,54467,589.0174406949549,511.83616579043894,550.4268032426969
2021-05-05T20:00:37.000Z,26053,28461,54514,676.162246190458,464.49341203752505,570.3278291139915
2021-05-05T20:00:38.000Z,29820,25957,55777,659.3136150234742,487.5755672843549,573.4445911539145
2021-05-05T20:00:39.000Z,26097,27322,53419,636.5091773000728,465.70060756899204,551.1048924345324
2021-05-05T20:00:40.000Z,34620,28634,63254,575.8840265742346,441.03652999930154,508.460278286768
2021-05-05T20:00:41.000Z,31039,22763,53802,510.6079126260511,534.8005974607917,522.7042550434214
2021-05-05T20:00:42.000Z,26997,31916,58913,641.9315479497722,413.8708798094999,527.9012138796361
2021-05-05T20:00:43.000Z,31360,28617,59977,600.2078125,438.4450501450187,519.3264313225094
2021-05-05T20:00:44.000Z,32758.000000000004,28339,61097,575.3566151779718,425.7778679558206,500.5672415668962
2021-05-05T20:00:45.000Z,28260,25113,53373,580.6702052370842,503.0348026918329,541.8525039644586
2021-05-05T20:00:46.000Z,27538,28415,55953,664.7238724671363,440.8582790779518,552.791075772544
2021-05-05T20:00:47.000Z,25963,30026,55989,634.5394214844201,460.3191900353027,547.4293057598614
2021-05-05T20:00:48.000Z,25560,30039,55599,740.1845852895149,394.6341089916442,567.4093471405795
2021-05-05T20:00:49.000Z,26624,30695,57319,674.2485727163462,423.90607590812834,549.0773243122372
2021-05-05T20:00:50.000Z,29400,29513,58913,656.3905782312925,404.29129536136617,530.3409367963293
2021-05-05T20:00:51.000Z,31358,32336,63694,546.726162382805,428.1997154873825,487.46293893509375
2021-05-05T20:00:52.000Z,28692,29927,58619,626.637808448348,383.1321214956394,504.88496497199367
2021-05-05T20:00:53.000Z,28075,28283,56358,630.6366162065895,436.09762047873284,533.3671183426611
2021-05-05T20:00:54.000Z,30302,28448,58750,624.2997821925945,445.548755624297,534.9242689084458
2021-05-05T20:00:55.000Z,28692,25216,53908,619.1240763976022,497.426951142132,558.2755137698671
2021-05-05T20:00:56.000Z,30458,26113,56571,602.9829929739313,485.67690422394975,544.3299485989405
2021-05-05T20:00:57.000Z,30202,26617,56819,597.6442288590159,488.5135064056806,543.0788676323482
2021-05-05T20:00:58.000Z,23783,27009,50792,701.8840348147837,464.9470546854752,583.4155447501295
2021-05-05T20:00:59.000Z,27618,25660,53278,711.9958722572236,480.08908807482464,596.0424801660241
2021-05-05T20:01:00.000Z,29038,27367,56405,617.9045388800881,485.9514378631198,551.927988371604
2021-05-05T20:01:01.000Z,32500,26075,58575,582.6154153846154,467.550987535954,525.0832014602847
2021-05-05T20:01:02.000Z,31269,30116,61385,569.4958904985768,431.541506176119,500.5186983373479
2021-05-05T20:01:03.000Z,28722,27796,56518,564.7717080983218,461.4899625845445,513.1308353414331
2021-05-05T20:01:04.000Z,30383,31218,61601,615.4320179047494,413.88724453840734,514.6596312215784
2021-05-05T20:01:05.000Z,29527,31498,61025,606.2141429877739,388.4228204965395,497.3184817421567
2021-05-05T20:01:06.000Z,30569,25806,56375,612.7232490431483,464.5445245291793,538.6338867861638
2021-05-05T20:01:07.000Z,28765,28780,57545,575.4896575699635,475.40656706045866,525.4481123152111
2021-05-05T20:01:08.000Z,27600,27769,55369,652.425652173913,459.05754618459434,555.7415991792536
2021-05-05T20:01:09.000Z,28236,32856,61092,635.510801813288,386.1334002921841,510.82210105273606
2021-05-05T20:01:10.000Z,29526,27680,57206,610.8264919054393,450.1261921965318,530.4763420509855
2021-05-05T20:01:11.000Z,25679,29192,54871,697.4405934810545,445.118559879419,571.2795766802368
2021-05-05T20:01:12.000Z,26959,31033,57992,679.8441336844838,402.2389391937615,541.0415364391226
2021-05-05T20:01:13.000Z,30348,29113,59461,616.6280809279029,447.1604781369148,531.8942795324089
2021-05-05T20:01:14.000Z,25425,31006,56431,671.8533333333334,407.8831193962459,539.8682263647896
2021-05-05T20:01:15.000Z,27171,23729,50900,678.2718339405984,483.77866745332716,581.0252506969628
2021-05-05T20:01:16.000Z,23837,30394,54231,705.5581658765784,459.46298611568074,582.5105759961295
2021-05-05T20:01:17.000Z,29161,23311,52472,656.747402352457,488.18622109733604,572.4668117248965
2021-05-05T20:01:18.000Z,26851,26934,53785,665.6565863468772,499.67375807529515,582.6651722110862
2021-05-05T20:01:19.000Z,25184,28759,53943,710.2056464421855,429.1978511074794,569.7017487748325
2021-05-05T20:01:20.000Z,29923,26036,55959,613.4166026133744,487.0548471347365,550.2357248740554
2021-05-05T20:01:21.000Z,31936,24292,56228,601.7625250501002,507.73238103079206,554.7474530404461
2021-05-05T20:01:22.000Z,25103,28016,53119,636.2677767597498,486.5213806396345,561.3945786996921
2021-05-05T20:01:23.000Z,26510,25811,52321,685.4031308940023,466.3427220952307,575.8729264946165
2021-05-05T20:01:24.000Z,28949,26762,55711,655.2872292652596,465.94439877438157,560.6158140198206
2021-05-05T20:01:25.000Z,27386,33982,61368,669.8947272328927,382.67382732034605,526.2842772766194
2021-05-05T20:01:26.000Z,31876,30263,62139,558.5238737608232,424.26210223705516,491.3929879989392
2021-05-05T20:01:27.000Z,34071,33208,67279,533.991429661589,383.8201337027222,458.90578168215563
2021-05-05T20:01:28.000Z,31380,30471,61851,590.0499681325686,398.9934035640445,494.52168584830656
2021-05-05T20:01:29.000Z,27593,28956,56549,584.4876961548218,414.4098632407791,499.44877969780043
2021-05-05T20:01:30.000Z,33186,31154,64340,575.9030615319713,409.2079668742377,492.5555142031045
2021-05-05T20:01:31.000Z,30431,28711,59142,582.1947684926555,436.2943819442026,509.2445752184291
2021-05-05T20:01:32.000Z,28476,29788,58264,604.8836564124175,437.0905733852558,520.9871148988367
2021-05-05T20:01:33.000Z,30591,27570,58161,631.1851851851852,425.2697134566558,528.2274493209205
2021-05-05T20:01:34.000Z,25681,30908,56589,639.5630232467583,465.4287886631293,552.4959059549439
2021-05-05T20:01:35.000Z,30381,27888,58269,647.1695796715052,415.93190619621345,531.5507429338593
