time,producer-service-1_throughput,producer-service-2_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,average_latency
2021-05-05T19:42:52.000Z,54272,53248,107520,15.46309330778302,15.818396935096153,15.640745121439586
2021-05-05T19:42:53.000Z,53248,52224,105472,15.98016826923077,16.26886106004902,16.124514664639896
2021-05-05T19:42:54.000Z,54272,52587,106859,15.59336306014151,15.898225797250271,15.745794428695891
2021-05-05T19:42:55.000Z,52224,52885,105109,16.326095281862745,15.98638555355961,16.156240417711178
2021-05-05T19:42:56.000Z,54303,54272,108575,15.71132349962249,15.813384433962264,15.762353966792377
2021-05-05T19:42:57.000Z,52787,54272,107059,16.007880728209596,15.80494545990566,15.906413094057628
2021-05-05T19:42:58.000Z,52654,53248,105902,16.006913055038552,15.786508413461538,15.896710734250046
2021-05-05T19:42:59.000Z,52846,53248,106094,16.241872610982856,15.72393329326923,15.982902952126043
2021-05-05T19:43:00.000Z,52443,54272,106715,16.058101176515454,15.627432193396226,15.84276668495584
2021-05-05T19:43:01.000Z,52407,54272,106679,15.86952124716164,15.43307783018868,15.65129953867516
2021-05-05T19:43:02.000Z,53248,54272,107520,15.773944561298077,15.74016067216981,15.757052616733944
2021-05-05T19:43:03.000Z,52224,52224,104448,16.360121783088236,16.245021446078432,16.302571614583336
2021-05-05T19:43:04.000Z,53248,52912,106160,16.14789287860577,15.80864454188086,15.978268710243315
2021-05-05T19:43:05.000Z,54272,54608,108880,15.718123525943396,15.792740990331087,15.75543225813724
2021-05-05T19:43:06.000Z,53248,52224,105472,16.02696814903846,15.806966145833334,15.916967147435898
2021-05-05T19:43:07.000Z,52224,53000,105224,16.153147977941178,15.97356603773585,16.063357007838512
2021-05-05T19:43:08.000Z,52224,53496,105720,16.08044194240196,15.635972783011814,15.858207362706889
2021-05-05T19:43:09.000Z,53248,53961,107209,16.052659254807693,15.672745130742573,15.862702192775133
2021-05-05T19:43:10.000Z,52267,54426,106693,16.1487171637936,15.95535222136479,16.052034692579195
2021-05-05T19:43:11.000Z,54229,54301,108530,15.940732818233787,16.07683099758752,16.008781907910652
2021-05-05T19:43:12.000Z,53248,52352,105600,16.034029447115383,15.98809978606357,16.011064616589476
2021-05-05T19:43:13.000Z,54272,54272,108544,15.542471255896226,15.67976120283019,15.611116229363208
2021-05-05T19:43:14.000Z,54272,53248,107520,15.634286556603774,15.676363431490385,15.65532499404708
2021-05-05T19:43:15.000Z,52829,55296,108125,16.021673701944007,15.234736689814815,15.62820519587941
2021-05-05T19:43:16.000Z,52643,54272,106915,15.918355716809453,15.733619545990566,15.82598763140001
2021-05-05T19:43:17.000Z,53248,52224,105472,16.22740760216346,16.167260263480394,16.197333932821927
2021-05-05T19:43:18.000Z,45056,45056,90112,19.565385298295453,19.265114524147727,19.41524991122159
2021-05-05T19:43:19.000Z,51238,54272,105510,16.189078418361373,15.33169958726415,15.760389002812762
2021-05-05T19:43:20.000Z,54234,54590,108824,16.430302024560238,16.188257922696465,16.30927997362835
2021-05-05T19:43:21.000Z,46080,45762,91842,18.88572048611111,19.361675626065296,19.1236980560882
2021-05-05T19:43:22.000Z,24576,25600,50176,37.5377197265625,36.9764453125,37.25708251953125
2021-05-05T19:43:23.000Z,33792,35208,69000,27.10546875,26.068137923199274,26.586803336599637
2021-05-05T19:43:24.000Z,52224,52856,105080,16.032935049019606,16.14789238686242,16.09041371794101
2021-05-05T19:43:25.000Z,53958,54272,108230,15.652618703436005,15.446344339622641,15.549481521529323
2021-05-05T19:43:26.000Z,52538,53248,105786,16.01901480832921,15.63671875,15.827866779164605
2021-05-05T19:43:27.000Z,52882,53248,106130,16.203831171287018,15.921180138221153,16.062505654754084
2021-05-05T19:43:28.000Z,53614,53249,106863,16.011843921363823,15.881932055062068,15.946887988212946
2021-05-05T19:43:29.000Z,52224,51199,103423,16.442650888480394,16.57999179671478,16.511321342597586
2021-05-05T19:43:30.000Z,54272,54272,108544,15.646521226415095,15.452830188679245,15.54967570754717
2021-05-05T19:43:31.000Z,53248,54272,107520,15.852370042067308,15.499262971698114,15.675816506882711
2021-05-05T19:43:32.000Z,53488,53248,106736,16.048347292850732,15.866680438701923,15.957513865776328
2021-05-05T19:43:33.000Z,53008,53248,106256,16.007206459402354,15.98443134014423,15.995818899773292
2021-05-05T19:43:34.000Z,53120,54272,107392,15.717488704819278,15.520489386792454,15.618989045805865
2021-05-05T19:43:35.000Z,53376,54272,107648,16.015868555155876,15.642559699292454,15.829214127224166
2021-05-05T19:43:36.000Z,54272,53248,107520,15.790702387971699,15.772855318509615,15.781778853240656
2021-05-05T19:43:37.000Z,52492,54272,106764,16.156804846452793,16.03060510023585,16.093704973344323
2021-05-05T19:43:38.000Z,52980,53248,106228,15.876368440921102,15.774301382211538,15.825334911566319
2021-05-05T19:43:39.000Z,53248,54272,107520,15.851600060096153,15.451024469339623,15.651312264717888
2021-05-05T19:43:40.000Z,54272,53411,107683,15.652583284198114,15.652637097227164,15.65261019071264
2021-05-05T19:43:41.000Z,53248,54109,107357,15.723707932692308,15.785229813894176,15.754468873293241
2021-05-05T19:43:42.000Z,54272,53248,107520,15.746701798349056,15.799710787259615,15.773206292804336
2021-05-05T19:43:43.000Z,52224,53248,105472,16.129289215686274,15.89838115985577,16.013835187771022
