time,producer-service-10_throughput,producer-service-11_throughput,producer-service-12_throughput,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,producer-service-9_throughput,total_throughput,producer-service-10_latency,producer-service-11_latency,producer-service-12_latency,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,producer-service-9_latency,average_latency
2021-05-05T21:55:14.000Z,4693,5460,4997,4841,3998,6112,4311,5475,6095,4458,6171,4857,61468,4495.076283826977,1347.496153846154,1949.6095657394437,4431.3100599049785,2494.18084042021,2401.1843913612565,3779.6580839712365,5026.983378995434,3284.943888433142,1446.1231493943471,3206.389726138389,3829.1657401688285,3141.0101051833662
2021-05-05T21:55:15.000Z,6516,5272,5637,5535,6355,8590,4883,5083,7403,6482,5136,4174,71066,4203.831645181092,1527.011191198786,2273.6847613979066,4644.735140018067,2548.7417781274585,1804.6890570430733,3864.452181036248,5096.926618138894,2803.55099284074,1448.8070040111077,3050.7176791277257,3811.6665069477717,3089.9012129224066
2021-05-05T21:55:16.000Z,6543,5732,5299,5501,4952,8070,6593,5776,4244,3928,6591,4961,68190,3944.9653064343574,1640.157536636427,2729.6410643517643,4750.315578985639,2488.0686591276253,1493.2133828996282,3977.722736235401,5084.819944598338,2890.4088124410932,1466.4035132382892,2975.9669245941436,3923.313848014513,3113.7497756297676
2021-05-05T21:55:17.000Z,7383,4684,5449,5913,6982,5320,5168,4411,6897,4415,5142,6114,67878,3533.9431125558717,1544.9792912040991,2777.0833180400073,4782.144765770337,2271.231309080493,1780.6296992481202,4072.909249226006,5089.559510315121,2690.905031172974,1898.207927519819,3217.8345001944767,4166.793261367354,3152.1850813078904
2021-05-05T21:55:18.000Z,4747,5867,4918,6033,4950,4820,6887,8444,4463,5353,7904,6414,70800,3507.6591531493573,1600.3125958752344,2747.108377389183,4753.92176363335,2214.7046464646464,2136.292323651452,4231.629591984899,4895.323424917101,3023.097692135335,1755.88062768541,3212.0703441295545,3945.2065793576553,3168.6005933644315
2021-05-05T21:55:19.000Z,5588,5283,5781,5082,4294,8029.999999999999,3968,5385,5301,4676,6592,4496,64476,3532.086972083035,1538.9032746545524,2686.099290780142,4571.80834317198,2449.935957149511,2129.03200498132,4290.871975806452,4604.893036211699,3118.545746085644,1669.3678357570573,2971.134860436893,3780.164145907473,3111.903620252147
2021-05-05T21:55:20.000Z,5194,4564,5984,5438,4513,5905,4992,6454,5804,5493,5144,5131,64616,3727.832884097035,1685.6056091148116,2703.514037433155,4616.9139389481425,2850.753822291159,1839.7857747671464,4488.040264423077,4569.27238921599,3157.5222260509995,1745.396504642272,2999.74300155521,3822.5790294289613,3183.913290163997
2021-05-05T21:55:21.000Z,6917,5616,6956,7115,4607,4695,6253,4649,5815,6213,6050,5534,70420,3960.0608645366488,1772.3999287749289,2423.4475273145486,4520.435980323261,3023.4907749077493,2043.1548455804048,4542.090516552055,4669.320929232093,3244.009802235598,1464.8731691614357,3112.376198347107,3791.9367546078784,3213.9664409644756
2021-05-05T21:55:22.000Z,5640,4764,5371,5900,4212,6424,5003,6555,4408,5785,5831,5813,65706,3976.9785460992907,1675.5333753148614,2364.4410724259915,4351.166610169492,3057.9247388414055,2318.9266811955167,4446.569258444933,4514.749504195271,3179.668103448276,1443.4546240276577,3341.1471445721145,3847.7226905212456,3209.8568624380046
2021-05-05T21:55:23.000Z,5351,5593,5010,4787,5997,5270,3746,6677,6215,6108,6391,5504,66649,3873.842272472435,1571.1914893617022,2450.1794411177643,4560.999791100899,2840.0762047690514,2122.489753320683,4758.013881473572,4617.403624382207,3153.42252614642,1397.5535363457761,3290.0749491472384,3888.069585755814,3210.276421282797
2021-05-05T21:55:24.000Z,4415,4171,6445,4879,5884,4230,3669,6332,4679,6335,6702,6114,63855,3811.4826727066816,1655.3696955166627,2510.5047323506597,4596.442508710801,2170.8813732154995,2222.260992907801,4935.660397928591,4369.917877447884,3098.9029707202394,1228.5993685872138,3118.7360489406146,3621.3011122015046,3111.671645936179
2021-05-05T21:55:25.000Z,6638,6399,6159,6997,6719,6222,6630,5286,5255,4711,5308,5923,72247,3941.6354323591445,1807.0017190185968,2528.326838772528,4552.290553094183,1949.4554249144219,2418.518643522983,4886.499245852187,4443.894627317442,3144.236346336822,1472.5656973041816,3176.8726450640543,3566.6988012831334,3157.3329979033074
2021-05-05T21:55:26.000Z,6322,4716,5595,6104,6332,6203,7695,6971,6334,6166,6733,5367,74538,3929.7739639354636,1619.7190415606447,2517.891510277033,4594.0719200524245,1939.2312065698043,2248.3127518942447,4654.905912930474,4289.720413140152,3128.4325860435742,1746.2038598767435,3164.760136640428,3513.969629215577,3112.2494110113803
2021-05-05T21:55:27.000Z,4385,5646,4887,5452,5758,5116,6428,4017.0000000000005,4988,4537,5767,4569,61550,3869.2141391106043,1657.9571377966702,2576.800491098834,4757.747982391783,2167.3032302882943,2060.1790461297887,4249.99564405725,4493.122977346278,3049.125701684042,1557.6394093013005,3181.516039535287,3732.30641278179,3112.74235096016
2021-05-05T21:55:28.000Z,7291,6240,6573,7013,6493,7347,5443,6843,4600,6336,6787,5176,76142,3894.3496091071183,1432.9503205128206,2639.7240225163546,4259.480678739484,2178.5200985676884,1968.2063427249218,3633.7914752893626,4645.321642554435,3116.4158695652172,1526.7566287878788,3058.185501694416,3824.5094667697063,3014.850971402451
2021-05-05T21:55:29.000Z,6900,6838,6922,6751,7385,5513,6291,5509,4128,4585,6822,6270,73914,3531.1555072463766,1193.964755776543,2452.2942791100836,4170.491630869501,1992.735815842925,1923.6889171050245,3800.439516769989,4821.501179887457,3373.671027131783,1598.5786259541985,2946.91600703606,3935.982775119617,2978.4516698207967
2021-05-05T21:55:30.000Z,5298,4547,5551,6476,7328,6160,6670,6599,5789,5049,5908,6840,72215,3514.201019252548,1538.038486914449,2202.3833543505675,3987.507257566399,1862.0949781659388,2049.7551948051946,3833.832983508246,4745.46325200788,3573.1767144584555,1688.0390176272529,2921.674509140149,3723.933918128655,2970.0083904938115
