time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,average_latency
2021-05-05T20:14:58.000Z,41088,38016,42880,42443,164427,23.71373637071651,24.80994844276094,24.991184701492536,24.13957543057748,24.413611236386867
2021-05-05T20:14:59.000Z,40960,42620,42112,41525,167217,23.7213134765625,23.63711872360394,23.908363411854104,23.583070439494282,23.712466512878706
2021-05-05T20:15:00.000Z,41984,42270,44032,41383,169669,23.378596608231707,24.129808374733855,22.703647347383722,24.167967522895875,23.59500496331129
2021-05-05T20:15:01.000Z,40960,42086,45056,39513,167615,24.5715576171875,23.04975526303284,23.158247514204547,24.406144813099488,23.796426301881095
2021-05-05T20:15:02.000Z,41984,39653,41984,38013,161634,23.561380525914632,24.04430938390538,22.771293826219512,24.111330334359298,23.622078517599707
2021-05-05T20:15:03.000Z,40960,42096,43008,42499,168563,25.2510986328125,22.820814329152412,22.392415364583332,24.081578390079766,23.636476679157003
2021-05-05T20:15:04.000Z,40960,40107,40832,41344,163243,23.4788330078125,23.491734609918467,23.71186814263323,23.02109133126935,23.425881772908387
2021-05-05T20:15:05.000Z,38912,40131,39808,39936,158787,25.982961554276315,25.877600857192693,26.041122387459808,26.155498798076923,26.014295899251433
2021-05-05T20:15:06.000Z,37888,40765,43264,42847,164764,26.48537795608108,25.097044032871334,22.871879622781066,24.13531869209046,24.647405075955987
2021-05-05T20:15:07.000Z,36224,33792,34816,30876,135708,27.275038648409893,29.795543323863637,28.709846047794116,32.09415079673533,29.46864470420074
2021-05-05T20:15:08.000Z,41600,41766,42880,41989,168235,22.074807692307694,23.254704783795432,22.81408582089552,23.263902450641833,22.85187518691012
2021-05-05T20:15:09.000Z,41984,42714,43392,41984,170074,24.041063262195124,22.990775858032496,23.79145925516224,23.299495045731707,23.53069835528039
2021-05-05T20:15:10.000Z,38964,38400,42752,40889,161005,24.341751360229956,24.690416666666668,22.886344498502993,23.310474699797012,23.80724680629916
2021-05-05T20:15:11.000Z,39694,41344,44572,40007,165617,24.93321408777145,24.214976780185758,23.796194920577943,25.04716674581948,24.49788813358866
2021-05-05T20:15:12.000Z,25790,25728,26084,23040,100642,36.36234974796433,35.385494402985074,34.62958135255329,35.617578125,35.498750907125675
2021-05-05T20:15:13.000Z,20480,18944,20480,19968,79872,41.70693359375,41.781883445945944,47.081494140625,43.42142427884615,43.497933864791776
2021-05-05T20:15:14.000Z,39936,38912,41984,39936,160768,28.218424479166668,29.107396175986842,26.941358612804876,28.01720252403846,28.071095447999213
2021-05-05T20:15:15.000Z,39936,42624,41009,41984,165553,23.838716947115383,22.233037725225227,23.210661074398303,23.69655106707317,23.24474170345302
2021-05-05T20:15:16.000Z,39936,41682,40911,42240,164769,23.652744391025642,22.56050573388993,23.643494414705092,23.22907196969697,23.27145412732941
2021-05-05T20:15:17.000Z,43904,39598,43904,40323,167729,22.653698979591837,24.097580685893227,23.144132653061224,23.415668477047838,23.327770198898534
